검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,종교
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"343","이해인의 말 :수도 생활 50년, 좋은 삶과 관계를 위한 통찰 ","지은이: 이해인,안희경","마음산책","2020","","9788960906549","03810","238.248","23",
"343","하나님의 대사 =Ambassador of God","김하중 지음","규장","2011","2","9788960972216","04230","234.8","23",
"343","무너지지 마라 :내 삶을 온전히 지켜내는 최후 방어선 ","지은이: 김남국","규장","2018","","9788960975316","03230","234.8","23",
"343","출근하는 그리스도인에게 ","지은이: 문애란","복 있는 사람","2016","","9788963602103","03230","234.8","23",
"343","(명화가 말하는) 그리스 로마 신화 ","불핀치,박찬영 평역","리베르","2019","","9788965822523","03890","219.2","23",
"343","붓다 연대기 :완전한 분, 붓다의 위대한 삶과 가르침 ","이학종 지음","불광출판사","2021","","9788974798963","03220","222.2","23",
"343","신과 나눈 이야기 :사랑은 지금 무엇을 하려 하는가?","지은이: 닐 도날드 월쉬 ;옮긴이: 조경숙","아름드리미디어","1997","2","9788988404461","03840","214","23",
"343","(교양으로 읽는) 구약성서","이범선 지음","교양인","2013-2014","1","9788991799875","03230","233.1","23",
"343","아름다운 마무리 ","법정","문학의숲","2008","","9788995904961","03810","220.4","23",
"343","그리스 로마 신화의 주인공들 ","오드 고에민 글 ;손윤지 옮김","BH Balance & Harmony","2022","","9791159714573","03210","219.2","23",
"343","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","1","9791164135226","77890","219","23",
"343","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","2","9791164135851","77890","219","23",
"343","카이로스 =보이지 않는 영적 세계의 원리.Kairos ","지은이: 고성준","규장","2021","2","9791165041854","03230","234.8","23",
"343","당신, 크리스천 맞아? ","이어령 지음","열림원","2023","","9791170401636","04100","234.8","23",
"343","창조론 연대기 =Knowing god's creation ","김민석 지음","Holy Waveplus(새물결플러스)","2017","","9791186409923","03230","231.177","23",
"343","애니미즘과 현대 세계 :다시 상상하는 세계의 생명성 ","유기쁨 지음","눌민","2023","","9791187750666","93100","211.11","23",
"343","탈무드 :유대인의 지혜를 담은 인생 최고의 선물 ","지은이: 유대인 랍비 ;그림: 최경락","시간과공간사","2021","","9791190818148","03890","239.3","23",
"343","고요히 앉아 있을 수만 있다면 ","틱낫한 지음 ;김윤종 옮김","불광출판사","2022","","9791192476605","03220","224.3","23",
"343","(인문학 독자를 위한) 금강경 ","김성옥 지음","불광출판사","2023","","9791192997445","04150","223.53","23",
"343","(설민석의) 그리스 로마 신화 대모험","글: 설민석,만화: 이미나","Dankkum i(단꿈아이)","2022","3","9791198179982","77890","219","23",
"369","구마 사제 :악령과 싸우는 자 ","체사레 트루퀴,황정은 옮김","가톨릭출판사","2019","","9788932116242","03230","231.23","22",
"369","마스터의 제자 :세인트 저메인과 함께한 수행 이야기 ","피터 마운트 샤스타 지음 ;배민경 옮김","정신세계사","2022","","9788935704552","03290","290","22",
"369","그물에 걸리지 않는 바람처럼:숫타니파타 강론집","법정 지음","샘터사","2003","","9788946413450","03810","223.1","22",
"369","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","16","9788950971519","74800","219","22",
"369","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","19","9788950971540","74800","219","22",
"369","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","21","9788950971564","74800","219","22",
"369","청년의 시간 :부르심을 살아가는 오늘 ","폴 손 지음 ;정성묵 옮김","두란노","2017","","9788953129511","03230","234.8","22",
"369","예수의 식탁 이야기 =처진 어깨를 도닥거리는 위로와 초대 /At gesus' table ","지은이: 김호경","두란노(두란노서원)","2024","","9788953148192","03230","231.4","22",
"369","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","13","9788957363133","77840","219","22",
"369","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","18","9788957363188","77840","219","22",
"369","인문학으로 보는 그리스신화 :오늘, 우리를 위한 그리스신화의 재해석 ","박홍순 지음","마로니에북스","2019","","9788960535770","03100","219.21","22",
"369","붓다의 옛길 ","삐야닷시 테라 지음 ;유미경 옮김","쌤앤파커스","2015","","9788965702443","03220","221","22",
"369","억지로라도 쉬어가라 :동식물 천도재 봉행하는 현종 스님의 녹색 산문집 ","현종 지음","담앤북스","2024","","9791162014196","03810","220.4","22",
"369","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","6","9791164139927","77890","219","22",
"369","(도표로 읽는) 명상 입문 :스티브 잡스, 유발 하라리, 오프라 윈프리는 왜 명상을 할까? ","글: 혜명 김말환 ;그림: 배종훈","민족사","2023","","9791168690295","03220","224.3","22",
"369","경이라는 세계 ","이종태 지음","복 있는 사람","2023","","9791170830474","03230","231.04","22",
"369","영웅의 여정 :조지프 캠벨이 말하는 신화와 삶 ","조지프 캠벨 지음 ;박중서 옮김","갈라파고스","2020","","9791187038597","03210","219","22",
"369","시간 안에서 사는 법 :과거를 이해하고 미래를 바라보며 지금 충실하게 살아가기 ","제임스 K. A. 스미스 지음 ;박세혁 옮김","비아토르","2024","","9791191851977","03230","234.8","22",
"369","죽음은 내 인생 최고의 작품 :어떻게 사느냐가 어떻게 죽느냐를 결정한다 ","페마 초드론 지음 ;이재석 옮김","불광출판사","2023","","9791192997711","03220","224.3","22",
"369","성스러운 자연 :잃어버린 자연의 경이를 어떻게 되찾을 것인가 ","지은이: 카렌 암스트롱 ;옮긴이: 정영목","교양인","2023","","9791193154090","03900","201","22",
"369","시끄러운 원숭이 잠재우기 :마음속 108마리 원숭이 이야기 ","아잔 브라흐마 지음 ;각산 엮음","나무옆의자","2015","","9791195500666","03840","220.4","22",
"369","(만화로 보는) 북유럽 신화 ","박한별 지음","투데이북스","2023","","9791197892035","07210","219.23","22",
"391","존 파이퍼가 결혼을 앞둔 당신에게 ","존 파이퍼 지음 ;박상은 옮김","생명의말씀사","2019","","9788904141487","03230","234.8","21",
"391","그리스도를 본받아 :충실한 영혼에게 말하는 그리스도의 다정한 대화 ","토마스 아 켐피스 지음 ;이영복 옮김","한국학술정보","2013","","9788926844373","03230","234.3","21",
"391","가장 위대한 성경 이야기 ","케빈 드영 글 ;홍종락 옮김","한국성서유니온선교회","2023","","9788932540368","03230","233","21",
"391","1세기 교회 예배 이야기 :역사적 자료에 기초한 초대교회 모습 ","지은이: 로버트 뱅크스 ;옮긴이: 신현기","IVP(한국기독학생회출판부)","2017","","9788932814827","03230","237.2","21",
"391","오늘이라는 예배 :사소한 하루는 어떻게 거룩한 예전이 되는가 ","지은이: 티시 해리슨 워런 ;옮긴이: 백지윤","IVP(한국기독학생회출판부)","2019","","9788932816142","03230","234.8","21",
"391","가만히 위로하는 마음으로 :삶이 어렵다고 느끼는 당신에게 ","지은이: 김영봉","IVP(한국기독학생회출판부)","2019","","9788932817200","03230","234.82","21",
"391","우주가 사라지다 :'기적수업'을 통해 배우는 예수의 진정한 가르침 ","개리 레너드 지음 ;이균형 옮김","정신세계사","2010","","9788935703319","03290","299","21",
"391","중국신화전설 ","지은이: 위앤커 ;김선자","민음사","1999","17","9788937460173","04820","219.12","21",
"391","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","35","9788950941604","74800","219","21",
"391","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","11","9788950971465","74800","219","21",
"391","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","25","9788950971601","74800","219","21",
"391","예수는 역사다","리 스트로벨 지음;박중렬 [공]옮김","두란노","2002","","9788953102262","03230","232.8","21",
"391","왕의 십자가 :위대하신 왕의 가장 고귀한 선택 ","팀 켈러 지음 ;정성묵 옮김","두란노서원","2013","","9788953118935","03230","233.63","21",
"391","슬로우 영성 :영적 무감각에 빠뜨리는 바쁨을 제거하라 ","존 마크 코머 지음 ;정성묵 옮김","두란노(두란노서원)","2021","","9788953140455","03230","234.8","21",
"391","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","12","9788957363126","77840","219","21",
"391","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","16","9788957363164","77840","219","21",
"391","산해경 괴물첩 ","천스위,류다정 옮김","Digital Books(디지털북스)","2019","","9788960882478","13650","219.12","21",
"391","나는 죽고 예수로 사는 사람 :십자가의 능력으로 사는 그리스도인 ","유기성","규장","2008","","9788960970649","03230","234.8","21",
"391","데스티니 =하나님의 계획 /Destiny ","지은이: 고성준","규장","2016","","9788960974739","03230","234.8","21",
"391","은혜가 더 크다 ","카일 아이들먼 지음 ;유정희 옮김","규장","2017","","9788960974890","03230","234.8","21",
"391","하나님의 하루 :나를 통해 하나님이 드러나시는 하루 ","지은이: 손기철","규장","2017","","9788960975187","03230","234.8","21",
"391","영적 침체 ","마틴 로이드 존스 지음 ;정상윤 옮김","복 있는 사람","2014","","9788963601328","03230","234.8","21",
"391","삶 껴안기 :황창연 신부의 행복 공감 에세이 ","황창연 지음","홍익출판사","2016","","9788970655420","03810","238.204","21",
"391","(부와 성공을 부르는) 유대인의 지혜 :5천 년 탈무드의 지혜를 소유하라 ","임재성 지음","평단","2022","","9788973435456","03190","239.3","21",
"391","(살아가는 모든 순간을 기적으로 바꾸는) 틱낫한 명상 ","지은이: 틱낫한 ;옮긴이: 이현주","불광출판사","2013","","9788974790271","03220","224.3","21",
"391","(전현수 박사의) 불교정신치료 강의 ","지은이: 전현수","불광출판사","2018","","9788974793838","03220","224.81","21",
"391","티베트 사자의 서 :개정 완역 ","빠드마쌈바와 지음 ;중암 선혜 역주","불광출판사","2020","","9788974798239","03220","229","21",
"391","원전으로 읽는 변신이야기","오비디우스 지음;천병희 옮김","숲","2005","","9788991290037","03890","219.2","21",
"391","성난 물소 놓아주기 :우리가 원하는 것, 삶이 줄 수 없는 것 ","지은이: 아잔 브라흐마 ;김훈 옮김","공감의 기쁨","2012","","9788997758012","03810","224.3","21",
"391","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","1","9791130696614","77810","219","21",
"391","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","3","9791164136667","77890","219","21",
"391","소명, 하나님의 시간을 잇는 싸움 :하나님께 쓰임 받는 시간 ","지은이: 김남국","규장","2022","","9791165044008","03230","234.8","21",
"391","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","8","9791168412712","77890","219","21",
"391","(처음 시작하는) 그리스 신화 ","요시다 아쓰히코 지음 ;서수지 옮김","책비","2017","","9791187400196","03900","219.21","21",
"391","신과 악마 사이 ","지은이: 헬무트 틸리케 ;옮긴이: 손성현","복 있는 사람","2022","","9791191987584","03230","231","21",
"391","나는 스타벅스에서 그리스신화를 마신다 :세이렌은 어떻게 당신의 취향을 저격해 왔는가 ","이경덕 지음","어바웃어북","2024","","9791192229416","03210","219.21","21",
"391","(비울수록 넓어지는) 내 마음의 크기 ","원영 지음","수오서재","2023","","9791193238189","03810","220.4","21",
"428","타인이라는 여행 :사랑이 지속되기 위한 소통의 기술 ","틱낫한 지음 ;진현종 옮김","RHK(알에이치코리아)","2014","","9788925552767","03220","224.3","20",
"428","내향적인 그리스도인을 위한 교회 사용 설명서 :외향적 교회 문화에서 나다운 모습으로 존재하기 ","지은이: 애덤 맥휴 ;옮긴이: 강신덕","IVP(한국기독학생회출판부)","2022","","9788932819419","03230","234.8","20",
"428","박영선과 함께하는 구약 여행 ","지은이: 박영선","IVP(한국기독학생회출판부)","2024","","9788932822167","04230","230.4","20",
"428","오늘도 두려움 없이 :삶의 폭풍우를 통과하는 지혜 ","틱낫한 지음 ;진우기 옮김","김영사","2013","","9788934962687","03840","224.3","20",
"428","성과 속 ","지은이: M. 엘리아데 ;옮긴이: 이은봉","한길사","1998","","9788935651733","94200","201","20",
"428","몸의 정령 헨리 :인류의 영적 진화와 건강에 관한 모든 이야기 ","타니스 헬리웰 지음 ;정승혜 옮김","정신세계사","2023","","9788935704613","03180","214","20",
"428","스마트폰, 일상이 예배가 되다 ","토니 라인키 지음 ;오현미 옮김","CH북스","2020","","9788944795411","03230","235.84","20",
"428","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","34","9788950941598","74800","219","20",
"428","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","18","9788950971533","74800","219","20",
"428","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","22","9788950971571","74800","219","20",
"428","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","27","9788950971625","74800","219","20",
"428","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","28","9788950971632","74800","219","20",
"428","공부하는 그리스도인 :그리스도인에게 공부란 무엇인가 ","이원석 지음","두란노","2016","","9788953126718","03230","234.8","20",
"428","팀 켈러의 탈기독교시대 전도 ","팀 켈러 지음 ;장성우 옮김","두란노(두란노서원)","2022","","9788953141919","03230","235.4","20",
"428","마음 다루기 수업 :혜안 스님의 삶을 바꾸는 명상 이야기 ","혜안 지음","문학동네","2017","","9788954649094","03220","224.3","20",
"428","(가난한 마음으로 드리는) 대표기도문 ","용혜원 지음","나무생각","2010","","9788959372249","04230","237.2","20",
"428","성경 파노라마 ","테리 홀 지음 ;배응준 옮김","규장","2008","","9788960970465","03230","233","20",
"428","공부가 되는 그리스로마 신화 ","지은이: 글공작소","아름다운사람들","2011","","9788965130765","63890","219","20",
"428","틱낫한 불교 :붓다의 가르침을 이해하는 가장 순수한 방법 ","틱낫한 지음 ;권선아 옮김","불광출판사","2019","","9788974797478","03220","221","20",
"428","도올의 마가복음 강해 =Doh-ol's commentary on the gospel according to Mark ","지은이: 김용옥","통나무","2019","","9788982641411","03230","233.63","20",
"428","원전으로 읽는 그리스 신화","아폴로도로스 지음;천병희 옮김","숲","2004","","9788991290006","03210","219.21","20",
"428","유라시아 신화여행 :신화, 다시 이어지는 길 ","지은이: 최혜영,신진숙","아모르문디","2018","","9788992448741","03210","219","20",
"428","(조셉 머피) 영적 성장의 비밀 :잠재의식에서 발견한 믿음과 기도의 힘 ","조셉 머피 지음 ;조율리 옮김","다산북스","2022","","9791130631912","04190","234.8","20",
"428","중동신화여행 :신화, 아주 오래된 이야기 ","지은이: 김헌선,문현선","아시아","2018","","9791156623571","03210","219.18","20",
"428","시시한 인생은 없다 :이야기로 풀어 쓴 경전 에세이 ","이미령 지음","담앤북스","2020","","9791162012185","03810","220.4","20",
"428","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","7","9791168411333","77890","219","20",
"428","인생이 묻고 붓다가 답하다 :불교로 세상을 철학하다 ","이필원 지음","마음의숲","2017","","9791187119876","03220","224.8","20",
"428","참선 매뉴얼 :언제나 어디서나 건강한 마음과 행복한 삶을 위한 매일의 트레이닝 ","테오도르 준 박 지음 ;구미화 옮김","나무의마음","2020","","9791190457057","03810","224.3","20",
"428","아름다운 사찰여행 :인생에 쉼표가 필요하다면 산사로 가라 ","글과 사진: 유철상","상상출판","2020","","9791190938396","13980","226.911","20",
"428","내 안의 엑스터시를 찾아서 :종교 이후의 종교 ","성해영 지음","불광출판사","2024","","9791193454589","04200","210","20",
"458","(안인희의) 북유럽 신화 =Norse mythology","안인희","웅진씽크빅","2007-2011","2","9788901063065","04210","219.2","19",
"458","성서와 만나다 :케임브리지 대학 물리학 교수 존 폴킹혼의 성서 읽기 ","존 폴킹혼 지음 ;손승우 옮김","비아","2015","","9788928630066","03230","233.08","19",
"458","황금가지 ","제임스 조지 프레이저 지음 ;박규태 옮김","을유문화사","2021","1","9788932440064","04380","219","19",
"458","고엔카의 위빳사나 10일 코스 :내면의 평화에 이르는 여행 ","지은이: S.N. 고엔카 ;옮긴이: 담마코리아","김영사","2017","","9788934978497","03200","224.3","19",
"458","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","33","9788950941581","74800","219","19",
"458","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","17","9788950971526","74800","219","19",
"458","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","20","9788950971557","74800","219","19",
"458","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","29","9788950971649","74800","219","19",
"458","왜 분노하는가? :분노 사회에서 나를 지키는 길 ","조정민 지음","두란노서원","2018","","9788953132528","03230","235.35","19",
"458","복음이 울다 ","데이비드 플랫 지음 ;정성묵 옮김","두란노","2019","","9788953136106","03230","234.8","19",
"458","가나안에 거하다 :광야 인생에게 건네는 가나안 일상 ","이진희 지음","두란노(두란노서원)","2021","","9788953140974","03230","233.08","19",
"458","(관계의 피곤함이 단번에 사라지는) 반응하지 않는 연습 :실천편 ","구사나기 류? 지음 ;김여름 옮김","위즈덤하우스","2016","","9788960869554","03320","224.8","19",
"458","내게 꼭 맞는 배우자 찾기 :인생을 행복하게 함께할 내 짝을 알아보는 비결 ","H. 노먼 라이트 지음 ;유정희 옮김","규장","2019","","9788960975859","03230","234.9","19",
"458","그리스·로마 신화 :인간을 이해하는 12가지 키워드","메네라오스 스테파니데스 글 ;야니스 스테파니데스 그림","파랑새","2022","4","9788961559720","74800","219","19",
"458","나는 왜 믿는가 :믿음의 길을 묻는 당신에게 ","김영봉 지음","복 있는 사람","2019","","9788963603193","03230","234.8","19",
"458","법구경","법구 엮음;한명숙 옮김","홍익출판사","2005","","9788970650449","03100","223.52","19",
"458","스스로 깨어난 자 붓다","카렌 암스트롱 지음;정영목 옮김","푸른숲","2003","","9788971843925","03990","222.2","19",
"458","한 권으로 읽는 불교고전 :초기 경전부터 선사의 법어집까지 ","곽철환 지음","불광출판사","2015","","9788974792688","03220","223","19",
"458","(달라이 라마가 전하는) 우리가 명상할 때 꼭 알아야 할 것들 ","지은이: 달라이 라마 ;주영아","불광출판사","2018","","9788974794002","03220","229","19",
"458","사성제 :괴로움과 괴로움의 소멸 ","일묵 지음","불광출판사","2020","","9788974797904","03220","221","19",
"458","도올 김용옥의 금강경 강해 ","김용옥 지음","통나무","2019","","9788982641381","03220","223.53","19",
"458","무소유 :삶의 향기 그리고 텅 빈 충만 ","김세중 지음","휘닉스드림","2010","","9788993335231","13810","220.4","19",
"458","그리스 신화밖에 모르는 당신에게 :영화보다 재미있는 세상의 모든 신화 ","마크 대니얼스 지음 ;박일귀 옮김","행성비","2016","","9788997132942","03210","219","19",
"458","금강경 :꿈속에서 꿈을 깨다 ","무위 해공 강설","책과나무","2021","","9791157762897","03220","223.53","19",
"458","내려놓음 :내 인생의 가장 행복한 결심 ","지은이: 이용규","규장","2021","","9791165041953","03230","234.8","19",
"458","주님의 마음 =따뜻한 목소리로 전하는 예수님의 치유 편지 /Letters from Jesus ","지은이: 김유비","규장","2023","","9791165044534","03230","230.4","19",
"458","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","9","9791168411937","77890","219","19",
"458","지성에서 영성으로 ","이어령 지음","열림원","2017","","9791188047178","03230","234.8","19",
"458","도미니언 :기독교는 어떻게 서양의 세계관을 지배하게 되었는가 ","톰 홀랜드 지음 ;이종인 옮김","책과함께","2020","","9791188990825","03900","230.9","19",
"458","신화로 만나는 세계 문명 ","글: 김일옥 ;그림: 배철웅","스푼북","2020","","9791190267465","73800","219","19",
"458","불교 ","데미언 키온 지음 ;고승학 옮김","교유당","2020","","9791190277402","03220","220","19",
"458","교회 구석에서 묻는 질문들 :차마 하지 못했던, 우리 시대 청년 그리스도인의 16가지 질문 ","오성민 지음","복 있는 사람","2022","","9791191987720","03230","234.8","19",
"458","그가 우리에게 말하는 것 :삶을 위한 성경 강독 =Quod is nobis dict : lectio sacrae scripturae ad vitam ","지은이: 한동일","인티N(인티앤)","2024","","9791193740026","03200","233.08","19",
"491","(이윤기의) 그리스 로마 신화","지은이: 이윤기","웅진씽크빅","2007-2010","4","9788901070858","04210","219.2","18",
"491","최초의 죽음 :신화로 읽는 죽음의 기원 ","권태효 지음","한국방송통신대학교출판문화원","2022","","9788920043840","03380","219","18",
"491","내면 세계의 질서와 영적 성장","고든 맥도날드 지음;홍화옥 옮김","한국기독학생회출판부","2003","","9788932820675","93230","234.8","18",
"491","젊은 틱낫한의 일기 :나를 만나는 길 1962-1966 ","지은이: 틱낫한 ;옮긴이: 권선아","김영사","2023","","9788934961871","03220","220.4","18",
"491","나의 첫 번째 불교책 :중심을 잡아주는 불교의 기본과 핵심 ","곽철환 지음","김영사","2023","","9788934981008","03220","220.1","18",
"491","인도신화 =Mythology ","김형준 지음","청아출판사","2012","","9788936810368","03800","219.15","18",
"491","파워 바이블","만화: 김신중 ;구성: 염숙자","대한교과서","2005-2008","6","9788937841224","77230","233","18",
"491","파워 바이블","만화: 김신중 ;구성: 염숙자","대한교과서","2005-2008","8","9788937841248","77230","233","18",
"491","생각 버리기 연습 ","코이케 류노스케 지음 ;유윤한 옮김","북이십일","2018","","9788950973483","03320","224.3","18",
"491","팀 켈러의 정의란 무엇인가 :하나님의 은혜가 어떻게 우리를 정의롭게 만드는가? ","팀 켈러 지음 ;최종훈 옮김","두란노서원","2012","","9788953117099","03230","235.8","18",
"491","땅의 시간, 하늘의 시간 ","조정민 지음","두란노서원","2015","","9788953121713","03230","234.8","18",
"491","성경 에센스 :성경 읽기를 위한 권별 핵심 가이드 ","김윤희 지음","두란노(두란노서원)","2021","","9788953140622","03230","233","18",
"491","원전에 가장 가까운 탈무드 ","지은이: 마이클 카츠,옮긴이: 주원규","바다출판사","2018","","9788955611342","03100","239.3","18",
"491","(만화로 보는)그리스 로마 신화","토머스 불핀치 지음;서영 그림","가나출판사","2005","17","9788957363171","77840","219","18",
"491","영성일기 :예수님과 행복한 동행 =The spiritual journal walking with Jesus ","지은이: 유기성","규장","2016","","9788960974685","04230","234.8","18",
"491","질문하는 신학 :하나님과 세계, 그리스도와 인간, 성령과 공동체 의미를 새롭게 묻다 ","지은이: 김진혁","복 있는 사람","2019","","9788963602806","03230","231","18",
"491","악마 백과사전 :고대부터 암흑세계를 지배했던 3,000여 악마들 ","프레드 게팅스 지음 ;강창헌 옮김","보누스","2014","","9788964941416","04900","211.16","18",
"491","빈방 ","지은이: 박완서 ;그림: 이철원","열림원","2016","","9788970639888","03810","234.2","18",
"491","곁에 두고 읽는 탈무드 :내 인생에 열쇠가 되어준 탈무드의 지혜 ","이시즈미 간지 지음 ;성윤아 옮김","홍익출판사","2016","","9788970655383","03100","239.3","18",
"491","존 카밧진의 처음 만나는 마음챙김 명상 ","존 카밧진 지음 ;안희영 옮김","불광출판사","2012","","9788974792176","03180","224.3","18",
"491","호흡하세요 그리고 미소지으세요 - 두 번째 화살을 피하는 방법","타라 브랙 (지은이), 윤서인 (옮긴이)","불광출판사","2018","","9788974794101","03180","224.3","18",
"491","(노먼 빈센트 필의) 긍정적 사고방식 :어떻게 자신의 행복을 창조할 것인가 ","노먼 빈센트 필 지음 ;이갑만 옮김","세종","2020","","9788984077867","03320","234.8","18",
"491","부처님의 생애 ","저자: 대한불교조계종 교육원 부처님의생애편찬위원회,성재헌","조계종출판사","2010","","9788993629361","03220","222.2","18",
"491","불교란 무엇인가, 불교란 무엇이 아닌가 ","이일야 지음","담앤북스","2015","","9788998946449","03220","220","18",
"491","만화로 보는 그리스 로마 신화 ","김재훈 글·그림","한빛비즈","2023","2","9791157846948","04920","219.21","18",
"491","아름답고 신비한 산사 답사기 :부석사 봉정사 통도사 대흥사 선암사 마곡사 법주사","이종호 글·사진","북카라반","2018","","9791160050578","03910","226.911","18",
"491","과학시대의 도전과 기독교의 응답 ","우종학 지음","Holy waveplus(새물결플러스)","2017","","9791161290157","03230","235.84","18",
"491","달라이 라마, 명상을 말하다 ","달라이 라마 지음 ;이종복 옮김","담앤북스","2017","","9791162010020","03220","229","18",
"491","나는 기도하기로 했다 :오랜 고난에도 끝까지 주님을 붙들고 기도의 사람이 되어간 예수 동행기록 ","지은이: 한근영","규장","2022","","9791165043285","03230","237.2","18",
"491","한국 교회 트렌드 2024 :정확한 조사 데이터에 근거한 교회 수축의 시대 2024년 한국 교회 전망과 전략 ","지은이: 지용근,편저: 신상목","규장","2023","2024","9791165044640","03230","236.911","18",
"491","끝까지 나를 포기하지 않으시는 하나님 ","지은이: 맥스 루케이도 ;옮긴이: 이지혜","규장","2023","","9791165044657","03230","233.211","18",
"491","환영합니다 성령님 =당신이 알아야 할 성령님과 하나님 자녀의 삶의 모든 것 /Welcome holy spirit ","지은이: 손기철","규장","2024","","9791165045296","03230","231.1","18",
"491","(도표로 읽는) 반야심경 ","글: 김명우 ;그림: 배종훈","민족사","2024","","9791168690479","03220","223.53","18",
"491","변증이란 무엇인가 :기독교 변증 입문 ","지은이: 알리스터 맥그래스 ;옮긴이: 노종문","복 있는 사람","2024","","9791170831228","03230","231.97","18",
"491","행복한 무소유 :법정스님 무소유에서 깨달은 행복과 자유 ","정찬주 지음","정민미디어","2021","","9791186276983","03810","220.4","18",
"491","하나님의 편지 :하나님의 말씀을 글과 그림으로 전하는 햇살콩 묵상집 ","지은이: 햇살콩,김나단","42 Media Contents(42미디어콘텐츠)","2018","","9791186360996","03230","234.2","18",
"491","(알아두면 돈이 되는) 종교와 세계 :세상을 뒤흔든 세계 5대 종교 ","시마다 히로미 감수 ;정세영 옮김","Bookers(북커스)","2023","","9791190118538","03200","209","18",
"491","괜찮은 척 말고, 애쓰지도 말고 :마음 읽어주는 신부 홍창진의 유쾌한 인생 수업 ","홍창진 지음","허들링북스","2021","","9791191505009","03810","238.204","18",
"491","성공을 쟁취하는 파워 실전 명상 :읽기만 해도 인생의 고수가 되는 명상의 꿀팁 ","자현 지음","불광출판사","2022","","9791192476452","03190","224.3","18",
"491","신학의 영토들 :서평으로 본 현대 신학 ","김진혁 지음","비아","2023","","9791192769530","93230","231","18",
"531","무소유 ","법정 지음","범우사","1985","","9788908060029","04800","220.4","17",
"531","제자도 :변함없는 핵심자질 8가지 ","지은이: 존 스토트 ;옮긴이: 김명희","한국기독학생회 출판부","2010","","9788932811529","93230","234.8","17",
"531","신 :인문학으로 읽는 하나님과 서양문명 이야기 ","지은이: 김용규","IVP(한국기독학생회출판부)","2018","","9788932816166","04230","204.1","17",
"531","1세기 그리스도인의 하루 이야기 :어느 회심자의 평범한 일상 ","지은이: 로버트 뱅크스 ;옮긴이: 신현기","IVP(한국기독학생회출판부)","2018","","9788932816470","04230","234.8","17",
"531","(천의 얼굴을 가진) 영웅","조셉 캠벨 지음;이윤기 옮김","민음사","2004","","9788937416149","04210","219","17",
"531","그리스 로마 신화","글: 박시연 ;정보글: 강대진","북이십일","2017","30","9788950971656","74800","219","17",
"531","신화의 이미지 ","조지프 캠벨 지음 ;홍윤희 옮김","살림출판사","2006","","9788952204776","03210","219","17",
"531","당신을 위한 갈라디아서 ","팀 켈러 지음 ;윤종석 옮김","두란노","2018","","9788953131682","03230","233.74","17",
"531","(하나님과 동행하는) 폭풍 속의 가정 ","러셀 무어 지음 ;김주성 옮김","두란노서원","2019","","9788953134638","03230","234.9","17",
