검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,예술
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"171","김락희의 선화 드로잉","저자: 김락희 ;캐릭터 삽화 및 편집: 염은비","BM성안당","2023","2","9788931551594","14600","656.2","101",
"171","1일 1미술 1교양 :처음 만나는 100일간의 서양미술사 교양 수업","서정욱 지음","넥서스","2020","1","9791161659572","04600","609.2","101",
"171","그림, 색에 관한 모든 것 ","백남원 지음","연두m&b","2019","","9791186766040","13650","651","101",
"174","(좋은 사진을 만드는 정승익의) 사진구도 ","정승익 지음","한빛미디어","2013","","9788968480676","13660","662","100",
"174","무인양품 디자인 ","닛케이디자인 지음 ;정영희 옮김","미디어샘","2016","","9788968570476","03600","658.2","100",
"174","잉크, 예뻐서 좋아합니다 만년필도요 :문구 덕후의 서랍 속 잉크 & 만년필 자랑 ","이선영 지음","Hans Media(한스미디어)","2022","","9791160078589","13600","649","100",
"174","도널드 노먼의 UX 디자인 특강 :복잡한 세상의 디자인 ","도널드 노먼 지음 ;범어디자인연구소 옮김","UXreview(유엑스리뷰)","2018","","9791188314027","93560","658.2","100",
"178","다이어터 :건강한 생활을 위한 본격 다이어트 웹툰","글: 네온비 ;그림: 캐러멜","중앙북스","2011-2012","1","9788927802396","14810","657.3","99",
"178","다이어터 :건강한 생활을 위한 본격 다이어트 웹툰","글: 네온비 ;그림: 캐러멜","중앙북스","2011-2012","2","9788927802778","14710","657.3","99",
"178","오늘도 문구점에 갑니다 :꼭 가야 하는 도쿄 문구점 80곳 ","하야테노 고지 글·그림 ;김다미 옮김","김영사","2023","","9788934942320","03830","649","99",
"178","현대미술 강의 :순수 미술의 탄생과 죽음 ","조주연 지음","글항아리","2017","","9788967354183","93600","609.05","99",
"178","형태와 포즈 드로잉 :아티스트를 위한 해부학 ","톰 폭스 지음 ;조은형 옮김","한즈미디어","2023","","9791160079593","13650","656.2","99",
"178","세계만화학원 :오쓰카 에이지가 알려주는 일본 만화의 연출 노하우 ","오쓰카 에이지 지음 ;선정우 옮김","북바이북","2015","","9791185400167","03800","657.1","99",
"178","아무튼, 산 ","지은이: 장보영","코난북스","2020","","9791188605149","02810","699.104","99",
"185","빈센트 나의 빈센트 =정여울의 반 고흐 에세이 /Vincent my Vincent ","정여울 글 ;이승원 사진","21세기북스","2019","","9788950980337","03810","653.269","98",
"185","영화연출론 ","지은이: 스티븐 D. 캐츠 ;최병근","시공사","2022","","9791169252911","03680","688.15","98",
"185","(100년 체력을 위한) 달리기 처방전 :천천히 달리기의 과학 ","이슬기 지음","현익출판","2023","","9791192143750","03510","694.3","98",
"188","(그깟 공놀이에 일희일비하는 야구팬을 위한) 야구잡썰 ","지은이: 강해인,정현호","RHK(알에이치코리아)","2024","","9788925575186","03810","695.704","97",
"188","한국의 그림책 작가들에게 묻다 :자신만의 창작 세계를 만든 작가 10인의 '돌파하는 힘' ","글: 최혜진 ;사진: 해란","한겨레엔","2021","","9791160406641","03600","657.7","97",
"190","(데즈카 오사무의) 만화 교과서 :만화를 그리는 방법과 기법 ","저자: 데즈카 오사무 ;번역: 김재훈","Youngjin.com(영진닷컴)","2023","","9788931467864","13600","657.1","96",
"190","뉴턴의 아틀리에 :과학과 예술, 두 시선의 다양한 관계 맺기 ","지은이: 김상욱,유지원","민음사","2020","","9788937491214","03600","600.04","96",
"190","폰트의 비밀 :브랜드의 로고는 왜 고급스러워 보일까? ","고바야시 아키라 지음 ;이후린 옮김","예경","2013","","9788970845050","03600","658","96",
"193","(마사토끼의) 만화 스토리 매뉴얼 ","글/그림: 마사토끼","서울미디어코믹스","2019","1","9791165015824","07810","657.1","95",
"194","클릭, 서양미술사 :동굴벽화에서 개념미술까지 ","캐롤 스트릭랜드 지음 ;김호경 옮김","예경","2010","","9788970844152","03600","609.2","94",
"194","만화의 이해 :보이지 않는 예술 ","스콧 맥클라우드 지음 ;김낙호 옮김","비즈앤비즈","2008","","9788992607148","03600","657.1","94",
"194","늘지 않는 디자인 ","숀 지음","행성B(행성비)","2023","","9791164712274","03600","658.2","94",
"194","달리기의 과학 :당신의 달리기를 완성하는 해부학과 생리학의 원리 ","지은이: 크리스 네이피어 ;옮긴이: 김호정","사이언스북스","2020","","9791190403405","14510","694.3","94",
"198","요즘 미술은 진짜 모르겠더라 :난해한 현대미술을 이해하는 12가지 키워드 ","정서연 지음","21세기북스(북이십일 21세기북스)","2023","","9788950944964","03600","609.906","93",
"198","이동진이 말하는 봉준호의 세계 :「기생충」부터 「플란다스의 개」까지 봉준호의 모든 순간 ","이동진 지음","위즈덤하우스 미디어그룹","2020","","9791190630702","03680","688.0911","93",
"200","일산오빠의 실용음악 기초이론","윤영준 지음","1458music","2015","1","9791195356225","13670","671","92",
"201","그냥 좋은 장면은 없다 :마음을 움직이는 시각코드의 비밀 20 ","신승윤 지음","효형출판","2016","","9788958721475","03600","688.13","91",
"201","그림 실력이 좋아지는 치트 스킬 ","사이토 나오키 지음 ;김재훈 옮김","에이케이커뮤니케이션즈","2023","","9791127463335","17650","657.1","91",
"201","(다시 시작하는) 일러스트 해체신서 :프로 데뷔를 앞당기는 노하우와 실전 일러스트 제작 비법 공개! ","지은이: 다테 나오토,옮긴이: 김재훈","한즈미디어","2019","","9791160073416","13650","657.1","91",
"201","미술관에 간 심리학 :나는 심리학을 공부하러 미술관에 간다 ","윤현희 지음","믹스커피","2019","","9791189344627","03180","601.8","91",
"201","일상을 담는 아이패드 드로잉 :작은 그림부터 풍경 일러스트까지 4주간의 다정한 그림 수업 ","이이오 지음","한빛라이프","2022","","9791190846332","13650","652.59","91",
"206","나, 건축가 안도 다다오 :한줄기 희망의 빛으로 세상을 지어라 ","안도 다다오 지음 ;이규원 옮김","안그라픽스","2009","","9788970594255","03600","610.4","90",
"206","건축학교에서 배운 101가지 ","매튜 프레더릭 지음 ;장택수 옮김","동녘","2008","","9788972975625","03600","610","90",
"208","어둠의 미술 :무섭고 기괴하며 섬뜩한 시각 자료집 ","S. 엘리자베스 지음 ;박찬원 옮김","미술문화","2023","","9791185954981","03600","604.8","89",
"208","(송사비의) 클래식 음악야화 :밤에 읽는 클래식 이야기 ","송사비 지음","1458music","2021","","9791189598129","03670","670.4","89",
"208","기록하는 수집가의 단짝 ","지은이: 유지현,채민지","카멜북스","2023","","9791193497029","03810","649","89",
"211","다이어터 :건강한 생활을 위한 본격 다이어트 웹툰","글: 네온비 ;그림: 캐러멜","중앙북스","2011-2012","3","9788927803478","14810","657.3","88",
"211","웹툰PD가 되고 싶습니다 =웹툰 기획부터 작가 섭외 및 관리까지, 웹툰 시장을 좌우하는 웹툰PD 되는 법 /I want to become a webtoon PD ","정영훈 지음","길벗","2021","","9791165217839","03000","657.3","88",
"211","이건희 컬렉션 =내 손안의 도슨트북 /Lee Kun-hee collection ","Sun 도슨트 지음","서삼독","2022","","9791165344450","03600","606.911","88",
"214","빈 공간 ","피터 브룩 지음 ;이민아 옮김","걷는책","2019","","9788993818994","03680","684","87",
"215","문학과 예술의 사회사","아르놀트 하우저 지음 ;염무웅 옮김","창비","2016","1","9788936483432","03600","609","86",
"215","이야기의 집 :요시다 세이지 미술 설정집 ","요시다 세이지 지음 ;김재훈 옮김","한즈미디어","2021","","9791160075601","13650","654.9549","86",
"215","굿캐스팅 =오디션과 촬영장에서 주목받는 카메라연기 레슨 /Good casting ","안지은 지음 ;양의진 그림","한권의책","2014","","9791185237053","13680","681.6","86",
"215","방구석 오페라 :아름다운 사랑과 전율의 배신, 운명적 서사 25편 ","이서희 지음","Ritec Contents(리텍 콘텐츠)","2023","","9791186151655","03190","674.204","86",
"219","영화의 이해 ","루이스 자네티 저 ;진기행 역","K-books","2017","","9788942008735","03680","688","85",
"219","당신의 좋은 순간, 필름 사진 :필름 사진의 기본과 일회용 카메라 업사이클링 ","필름로그 지음","동양북스","2020","","9791157686254","13660","662","85",
"219","하루 한 장 아이패드 드로잉 :일러스트레이터 보담의 디지털 감성 드로잉 클래스 ","보담 지음","헬스조선","2020","","9791158463366","13650","656","85",
"219","(처음 시작하는 웹툰 작가를 위한) 웹툰 기획 =입문자의 고민을 해결해 줄 웹툰 기본서 /Making webtoon by planning ","최이지 지음","길벗","2019","","9791160509717","03000","657.3","85",
"219","이토록 클래식이 끌리는 순간 :대한민국 클래식 입문자 & 애호가들이 가장 사랑한 불멸의 명곡 28 ","최지환 지음","북라이프","2023","","9791191013511","03600","670.15","85",
"219","깊은 밤의 영화관 :영화 저널리스트 이은선의 요즘 영화 리뷰 ","이은선 지음","Clove(클로브)","2024","","9791197880575","03680","688.04","85",
"225","(알고 보면 더 재밌는) 디자인 원리로 그림 읽기 ","김지훈 지음","Youngjin.com(영진닷컴)","2019","","9788931461664","03600","658","84",
"225","다큐의 기술 :다큐멘터리스트는 무엇을 발견하고 어떻게 설득하는가 ","김옥영 지음","문학과지성사","2020","","9788932038100","03680","688.3","84",
"225","Paint it rock :남무성의 만화로 보는 록의 역사 ","지은이: 남무성","미래엔","2014","1","9788937834806","07670","673.53","84",
"225","(알랭 드 보통의) 영혼의 미술관 :예술은 어떻게 우리를 치유하는가 ","알랭 드 보통,김한영 옮김","문학동네","2013","","9788954621984","03600","600.04","84",
"225","(사토 후쿠로의) 단순한 제스처 드로잉 :10%의 힘만으로 그리는 도형화·인체 드로잉 ","사토 후쿠로 지음 ;김재훈 옮김","잉크잼","2024","","9788979293944","13650","656.2","84",
"225","사망 플래그 도감 :5,000편의 콘텐츠에서 뽑은 사망 플래그 91 ","찬타 지음 ;이소담 옮김","라이팅하우스","2021","","9788998075897","03680","688.1","84",
"225","색의 인문학 :미셸 파스투로가 들려주는 컬러의 비하인드 스토리 ","미셸 파스투로,고봉만 옮김","미술문화","2020","","9791185954561","03600","651","84",
"232","당신은 사건 현장에 있습니다 :일러스트 한 장으로 즐기는 추리 게임 ","글: 모데스토 가르시아 ;번역: 엄지영","중앙일보에스","2022","1","9788927812975","03030","691.9","83",
"232","좋아 보이는 것들의 비밀 타이포그래피 =The key to make everything look better typography ","이혜진 지음","길벗","2015","","9788966184149","03600","658.31","83",
"232","영화를 뒤바꾼 아이디어 100 ","지은이: 데이비드 파킨슨 ;옮긴이: 이시은","Seedpost(시드포스트)","2015","","9788967940362","04600","688","83",
"232","Save the cat! :모든 영화 시나리오에 숨겨진 비밀 ","블레이크 스나이더 지음 ;이태선 옮김","비즈앤비즈","2015","","9788997716777","03680","688.18","83",
"232","1일 1미술 1교양 :처음 만나는 100일간의 서양미술사 교양 수업","서정욱 지음","넥서스","2020","2","9791161659589","04600","609.2","83",
"232","지브리 스튜디오에선 무슨 일이? :지브리 애니메이션으로의 여행 ","마이클 리더,송보라 옮김","Appletreetales(애플트리태일즈)","2022","","9791192058016","03680","688.6","83",
"232","(다음 화가 궁금해지는) 웹툰 연출 ","박연조 지음","더블북","2022","","9791198077448","03600","657.3","83",
"239","넨도 =디자인 이야기 /Nendo ","사토 오오키,정영희 옮김","미디어샘","2014","","9788968570087","13600","639.5","82",
"239","히사이시 조의 음악일기 ","지은이: 히사이시 조 ;옮긴이: 박제이","책세상","2020","","9791159315084","03670","670.4","82",
"239","세계관을 만드는 컨셉아트 입문 :아이디어 도출부터 디자인 제작까지 ","유리 지음 ;김재훈 옮김","한즈미디어","2021","","9791160077605","13600","657.1","82",
"242","캐릭터 디자인 수업 =Character design lesson ","황정혜,석금주 지음","교문사","2022","","9788936323905","93590","658","81",
"242","(난생 처음 한번 들어보는) 클래식 수업","민은기 지음","사회평론","2018","2","9791162730263","03600","670.15","81",
"242","(마사토끼의) 만화 스토리 매뉴얼 ","글/그림: 마사토끼","서울미디어코믹스","2019","2","9791165015831","07810","657.1","81",
"242","최소한 그러나 더 나은 ","지은이: 디터 람스 ;옮긴이: 최다인","위즈덤하우스","2024","","9791171710799","03600","658.2","81",
"242","형태의 기원 :자연 그리고 인간이 만든 모양의 탄생과 진화 ","크리스토퍼 윌리엄스 지음 ;고현석 옮김","이데아","2023","","9791189143428","03400","601","81",
"242","처음 만나는 7일의 미술 수업 :예술의 중심, 이탈리아에서 시작하는 교양 미술 ","김영숙 지음","빅피시","2023","","9791193128459","03600","650.4","81",
"242","전시디자인, 미술의 발견 :작품은 어떻게 스토리가 되는가 ","지은이: 김용주","소동","2023","","9791193193020","03600","606.3","81",
"249","마이클 케인의 연기 수업 ","마이클 케인 지음 ;송혜숙 옮김","바다출판사","2017","","9788955619287","03860","681.6","80",
"249","디자인의 디자인 ","지은이: 하라 켄야 ;옮긴이: 민병걸","안그라픽스","2017","","9788970598871","03600","658","80",
"249","좋아하는 일을 하고 있다면 :요리후지 분페이의 체험적 직업론 ","요리후지 분페이 말하다 ;서하나 옮기다","안그라픽스","2018","","9788970599519","03600","658.04","80",
"249","사진에 관하여 ","수전 손택 ;이재원 옮김","이후","2005","","9788995619704","03660","660.1","80",
"249","저공비행 :또 다른 디자인 풍경 ","하라 켄야 지음 ;서하나 옮김","안그라픽스","2023","","9791168230217","03600","658.2","80",
"249","도널드 노먼의 디자인 심리학 :UX와 HCI를 위한 인지과학 교과서 ","도널드 노먼 지음 ;범어디자인연구소 옮김","유엑스 리뷰","2018","","9791188314034","93560","658.018","80",
"249","예술적 상상력 :보이는 것 너머를 보는 힘 ","오종우 지음","어크로스","2019","","9791190030281","03100","600.1","80",
"249","(현업 기획자 마이즈가 알려주는) 게임 기획 스쿨 :기초부터 시작하는 게임 프로젝트 입문서 ","김현석 지음","초록비책공방","2022","","9791191266559","03000","691.15","80",
"257","디자인의 정석 :지속 사용 가능한 불멸의 디자인 룰 ","지은이: 우에다 아키 ;옮긴이: 김유선","지경사","2024","","9788931934366","13650","658","79",
"257","디자인 딜레마 :당신의 행복과 소비는 어떻게 은밀히 설계되는가? ","윤재영 지음","김영사","2024","","9788934910817","93650","658","79",
"257","모네 :빛과 색으로 완성한 회화의 혁명 ","지은이: 허나영","Arte(북이십일 아르테)","2019","","9788950984458","04000","653.26","79",
"257","(사이토 나오키의) 일러스트 첨삭 레슨 :before & after ","지은이: 사이토 나오키 ;옮긴이: 박수현","잼스푼","2022","","9788979293616","13650","657.1","79",
"257","90일 밤의 미술관 =내 방에서 즐기는 이탈리아 미술 여행 /90 nights' museum ","김덕선,이영은 지음","동양북스","2022","","9791157687725","03600","606.928","79",
"257","에드워드 호퍼의 시선 ","이연식 지음","은행나무","2023","","9791167373014","03600","653.42","79",
"257","왜 유명한 거야, 이 그림? ","이유리 글 ;허현경 그림","우리학교","2022","","9791167550712","73600","650","79",
"257","아무튼, 클래식 ","지은이: 김호경","코난북스","2021","","9791188605187","02810","670.15","79",
"257","네, 수영 못합니다 :물이 무서워 수영을 못하는 남자의 포복절도 수영 입문기 ","다카하시 히데미네 지음 ;허하나 옮김","폭스코너","2023","","9791193034057","03830","696.104","79",
"266","존 버거 사진의 이해 ","존 버거 [저] ;김현우 옮김","열화당","2015","","9788930104845","03660","660","78",
"266","서양미술사 ","E.H. 곰브리치 지음 ;이종숭 옮김","예경","2017","","9788970845401","03600","609.2","78",
"266","미술관에 가면 머리가 하얘지는 사람들을 위한 동시대 미술 안내서 ","지은이: 그레이슨 페리 ;옮긴이: 정지인","원더박스","2019","","9788998602901","03600","609.906","78",
"266","우리 각자의 미술관 =지식 없이 즐기는 그림 감상 연습 /A museum of one's own ","writer: 최혜진","휴머니스트출판그룹","2020","","9791160803839","03600","650.4","78",
"266","색이름 사전 =모든 색에는 아름다운 이름과 이야기가 있다 /Color dictionary ","아라이 미키 지음 ;이상명 편역","지노","2022","","9791190282413","03600","651","78",
"266","뮤지컬의 탄생 =변화를 두려워하지 않는 뮤지컬 150년의 역사 /The birth of musical ","고희경 지음","마인드빌딩","2023","","9791192886343","93680","674.209","78",
"272","피아노 시작하는 법 :새로운 나를 발견하는 기쁨 ","임정연 지음","유유","2023","","9791167700605","04670","676.2","77",
"272","사연 있는 그림 :고통과 환희를 넘나든 예술가 32인의 이야기 ","이은화 지음","상상출판","2023","","9791167821119","03600","609","77",
"272","예술에 대한 여덟 가지 답변의 역사 ","김진엽 지음","우리학교","2020","","9791190337342","43600","600","77",
"272","알아두면 쓸모 있는 모양 잡학사전 :익숙한 모양에 숨은 디자인 이야기 ","지적생활추적광 지음 ;오정화 옮김","유엑스리뷰","2022","","9791192143118","03650","658.2","77",
"272","(죵이의) 스마트폰으로 요즘사진 잘찍는법 ","박지홍 지음","책밥","2024","","9791193049365","13660","662","77",
"272","요즘 어른을 위한 최소한의 미술 100 ","이은화 지음","빅피시","2024","","9791193128770","03600","650.4","77",
"278","스페인은 가우디다 =스페인의 뜨거운 영혼, 가우디와 함께 떠나는 건축 여행 /Gaudi ","김희곤 지음","오브제","2014","","9791130604015","13980","610.927","76",
"278","새롭게 읽는 서양미술사 :역사와 철학의 눈으로 미술을 감상하다 ","박송화 지음","원앤원콘텐츠그룹","2023","","9791160024098","03600","609.2","76",
"278","(애니메이터가 가르쳐주는) 캐릭터 그리기의 기본 법칙 ","Toshi 지음 ;김재훈 옮김","한즈미디어","2016","","9791160070224","13650","657.1","76",
"278","유럽의 시간을 걷다 :한 권으로 떠나는 인문예술여행 ","최경철 지음","Whale books(웨일북)","2016","","9791195677146","03600","600.92","76",
"282","지금 여기의 아이돌-아티스트 =Idols as artists in the K-pop era ","김영대 지음","문학동네","2021","","9788954680530","03670","673.511","75",
"282","편집 & 그리드 :좋아 보이는 것들의 비밀 =The key to make everything look better, edit & grid  ","이민기 지음","길벗","2015","","9788966189458","03600","658.3","75",
"282","("주선 없이" 그리는) 무테 일러스트 ","아·메리카 지음 ;김나정 옮김","잼스푼","2022","","9788979293524","13650","657.5","75",
"282","미술관에 가고 싶어졌습니다 :애호가가 되고 싶은 당신을 위한 미술관 수업 ","김찬용 지음","메가스터디","2024","","9791129712295","02600","606.9","75",
"282","줄리언 반스의 아주 사적인 미술 산책 ","줄리언 반스 지음 ;공진호 옮김","다산북스","2023","","9791130644714","03600","601.04","75",
"282","클림트를 해부하다 :<키스>에서 시작하는 인간 발생의 비밀 ","유임주 지음","한겨레엔","2024","","9791160407389","03470","653.255","75",
"282","버려지는 디자인 통과되는 디자인 :웹&앱 디자인 ","신승희 지음","길벗","2019","","9791160508529","03600","658.3","75",
"282","(디자인을 잘하고 싶은 사람이 꼭 읽어야 할) 내 디자인, 뭐가 잘못됐나요? ","글: 석중휘","퍼시픽 도도","2022","","9791191455366","13650","658","75",
"290","유럽의 그림책 작가들에게 묻다 :10인의 작가가 말하는 그림책의 힘 ","지은이: 최혜진 ;사진: 신창용","은행나무","2016","","9788956605944","03600","657.7","74",
"290","필름메이커의 눈 :영화적 화면 구성의 규칙 세우기 (그리고 깨기) ","구스타보 메르카도 지음 ;김성호 옮김","비즈앤비즈","2011","","9788992607896","03680","688.01","74",
"290","인체 드로잉 마스터 가이드 :인체 구조와 원리 ","샤오 웨이춘 지음 ;김재훈 옮김","에이케이커뮤니케이션즈","2024","","9791127470265","13650","654.5","74",
"290","초예술 토머슨 ","지은이: 아카세가와 겐페이 ;옮긴이: 서하나","안그라픽스","2023","","9791168232150","02600","600.1","74",
"294","브람스의 밤과 고흐의 별 :39인의 예술가를 통해 본 클래식과 미술 이야기 ","김희경 지음","한국경제신문 한경BP","2022","","9788947547987","03600","600","73",
"294","그림을 보는 기술 :명화의 구조를 읽는 법 ","저자:?아키타 마사코 ;역자:?이연식","까치(까치글방)","2020","","9788972917236","03600","650.4","73",
"294","젬스톤 =매혹의 컬러 /Gemstones ","윤성원 지음","모요사","2023","","9788997066810","03630","633.2","73",
"294","스마트 베이스볼 :현대 야구를 지배하는 새로운 데이터 ","키스 로 지음 ;김현성 옮김","두리반","2020","","9791188719068","03690","695.7","73",
"294","야구의 나라 :한국의 파워 엘리트들은 어떻게 야구를 국민 스포츠로 만들었나 ","이종성 지음","틈새책방","2024","","9791188949625","93910","695.7","73",
"299","(프로가 되기 위한) 작화 기술 :천재 애니메이터가 들려주는 그림 이야기 ","저자: 오시야마 키요타카 ;번역: 고영자","Youngjin.com(영진닷컴)","2022","","9788931467482","13600","657.1","72",
"299","일단 해보라구요? UX ","이경민 지음","안그라픽스","2020","","9788970594057","03600","658","72",
"299","웨스 앤더슨 :아이코닉 필름 메이커 ","이안 네이선 지음 ;윤철희 옮김","윌북","2023","","9791155816288","03600","688.028099","72",
"299","동양화 도슨트 :청소년을 위한 동양 미술 수업 ","장인용 지음","다른","2022","","9791156334408","43600","653","72",
"299","인생에서 너무 늦은 때란 없습니다 :모지스 할머니 이야기 ","지은이: 애나 메리 로버트슨 모지스 ;옮긴이: 류승경","수오서재","2017","","9791187498186","03840","653.42","72",
"299","아무튼, 아이돌 ","지은이: 윤혜은","제철소","2021","45","9791188343492","02810","673.504","72",
"299","대충 봐도 머리에 남는 어린이 야구 상식 :야구의 재미를 제대로 알게 하는 알쏭달쏭 야구의 모든 것 ","글: 김양희 ;그림: 나인완","블루무스어린이","2023","","9791198381811","77690","695","72",
"306","게임 기획자와 시스템 기획 :기본부터 실제 업무까지 차근차근 올라가기 ","심재근 지음","에이콘","2016","","9788960778788","94000","691.15","71",
"306","샷의 기법 ","제레미 바인야드 지음 ;박종호 옮김","비즈앤비즈","2010","","9788992607476","13680","688.13","71",
"306","컬러의 말 :모든 색에는 이름이 있다 ","지은이: 카시아 세인트 클레어 ;옮긴이: 이용재","윌북","2018","","9791155811566","03300","651.04","71",
"306","이론과 실전으로 배우는 게임 시나리오 :RPG, AOS부터 VR/AR까지 게임에 필요한 '진짜' 스토리텔링 만들기 ","이진희 지음","한빛미디어","2018","","9791162241295","93000","691.15","71",
"306","예술이란 무엇인가 ","지은이: 레프 니콜라예비치 톨스토이 ;옮긴이: 이강은","바다출판사","2023","","9791166891694","04800","600.1","71",
"306","예썰의 전당 :예술에 관한 세상의 모든 썰","KBS <예썰의 전당> 제작팀 지음","교보문고","2023","","9791170610045","03600","609.2","71",
"312","시네마토그라프에 대한 노트 ","지은이: 로베르 브레송 ;옮긴이: 이윤영","문학과지성사","2021","","9788932038742","03680","688.04","70",
"312","영화의 이론 :물리적 현실의 구원 ","지은이: 지크프리트 크라카우어 ;이경진","문학과지성사","2024","","9788932042404","93680","688.01","70",
"312","(알랭 드 보통의) 영혼의 미술관 ","알랭 드 보통,김한영 옮김","문학동네","2018","","9788954650892","03600","600.04","70",
"312","웹소설 일러스트 작법서 ","팔각 저","디지털북스","2022","","9788960884014","13650","657.1","70",
"312","(난생 처음 한번 공부하는) 미술 이야기","양정무 지음","사회평론","2016","3","9788964359402","03600","601","70",
"312","명품 가구의 비밀 :르 코르뷔지에의 의자부터 루이스 폴센의 조명까지 ","조 스즈키 지음 ;전선영 옮김","designhouse(디자인하우스)","2016","","9788970416816","13590","638","70",
"312","비전공자 디자이너로 살아남기 =디자인 세계에서 살아남기 위한 현장 지침서 /Surving as designer for non-major ","이응삼이 지음","길벗","2024","","9791140707928","03000","658.04","70",
"312","(가장 쉬운 독학) 이세돌 바둑 첫걸음 ","지은이: 이세돌","동양북스","2016","","9791157031924","13690","691.2","70",
"312","Getting high :영원을 노래하는 밴드 오아시스 ","파올로 휴이트 지음 ;백지선 옮김",",in(컴인)","2020","","9791189510169","03670","673.53099","70",
"312","널 위한 문화예술 :미술관에서 길을 잃는 사람들을 위한 가장 친절한 예술 가이드 ","오대우,이정우 지음","Whale Books(웨일북)","2021","","9791190313926","03600","650.4","70",
"312","잘 그리는 사람의 시크릿 노트 :잘 그리는 사람이 하나씩 발견한 일러스트 실력 향상법 ","이케가미 코우키 지음 ;김재훈 옮김","한즈미디어","2024","","9791193712016","13650","657.1","70",
"323","배우의 말하기 훈련 :자유로운 배우를 위한 음성과 화술의 8단계 훈련법 ","안재범 지음","연극과인간","2022","","9788957868393","93680","681.6","69",
"323","스토리 클래식 =천재 음악가들의 아주 사적인 음악 세계 /Story classic ","오수현 지음","백도씨","2022","","9788968333897","03600","670.15","69",
"323","일러스트 드릴 :사이토 나오키식 7일 실력 성장법! ","지은이: 사이토 나오키 ;옮긴이: 박유미","잉크잼","2024","","9788979294002","13650","657.1","69",
"323","행복의 건축 ","저자: 알랭 드 보통 ;역자: 정영목","청미래","2011","","9788986836424","03840","610.1","69",
"323","미야자키 월드 :미야자키 하야오의 어둠과 빛 ","수전 네이피어 지음 ;하인해 옮김","로크미디어","2021","","9791135494161","03800","688.6099","69",
"323","빛과 색채 :일러스트 해체신서 ","다테나오토 지음 ;허영은 옮김","한스미디어","2023","","9791160079234","13650","657.1","69",
"323","북유럽 미술관 여행 :자연 친화적이고 혁신적인 북유럽 미술관을 가다 ","이은화 지음","상상출판","2024","","9791167825568","03600","606.923","69",
"323","아이디어가 고갈된 디자이너를 위한 책 :세계적 로고 디자인을 대표하는 50개의 살아 있는 아이디어","스티븐 헬러,윤영 옮김","더숲","2019","","9791190357050","03600","658.31","69",
"331","태어난 게 범죄 :트레버 노아의 블랙 코미디 인생 ","트레버 노아 지음 ;김준수 옮김","부·키","2020","","9788960518148","03840","687.099","68",
"331","테일러 스위프트 :나의 이야기로 우리를 노래하다 ","지은이: 테일러 스위프트 ;옮긴이: 김선형","마음산책","2024","","9788960908901","03840","673.53099","68",
"331","사진 구도가 달라지는 아이디어 100 :좋은 사진 좋은 구도 만드는 포토북 ","문철진 지음","미디어샘","2018","","9788968570841","13660","662","68",
"331","다락방 미술관 :그림 속 숨어있는 이야기 ","문하연 지음","평단","2019","","9788973435197","03180","609","68",
"331","어쨌거나 밤은 무척 짧을 것이다 :세기의 아이들을 위한 반영화입문 ","유운성 지음","보스토크 프레스","2021","","9791170370369","03680","688","68",
"331","음악 혐오 ","파스칼 키냐르 지음 ;김유진 옮김","Franz(프란츠)","2017","","9791195949946","13860","670.1","68",
"331","뮤지컬 탐독 :내 책상위의 위대한 판타지 ","박병성 지음","마인드빌딩","2019","","9791196339074","03600","674.2","68",
"331","일요일의 음악실 :우리가 음악으로 연결되는 쉰두 번의 음악 수업 ","송은혜 지음","노르웨이숲","2023","","9791197791741","03670","670.15","68",
"331","세상 인문학적인 미술사 :단숨에 읽히는 시대별 교양 미술 수업 ","이준형 지음","비욘드날리지","2023","","9791198496638","03600","609.2","68",
"340","할 말 많은 미술관 :미술관만 가면 말문이 막히는 당신을 위한 ","정시몬 지음","부·키","2022","","9788960519398","03600","606.92","67",
"340","(다양한 분야에 도움이 되는) 배색 사전 ","글: 구노 나오미,옮긴이: 김경균","하서","2015","","9788962592184","13650","651","67",
"340","모든 기획자와 디자이너가 알아야 할 사람에 대한 100가지 사실 ","수잔 웨인쉔크 지음 ;이예나 옮김","위키북스","2012","","9788992939980","93560","658","67",
"340","꼬리에 꼬리를 무는 서양 미술사 :동굴 벽화에서 뱅크시로 향하는 특급 열차! ","이연식 지음","태학사","2022","","9791168100855","43600","609","67",
"340","북유럽 그림이 건네는 말 :누가 뭐라든 나답게, 내 속도로 살고 싶은 사람들에게 ","최혜진 지음","은행나무","2019","","9791188810833","03600","650.4","67",
"340","('친구라도 될 걸 그랬어'의 황성진 작사가가 알려주는) 프로의 작사법 ","지은이: 황성진","1458music","2022","","9791189598310","03670","673.511","67",
"340","Jazz life :만화로 보는 재즈음악 재즈음반 ","글·그림: 남무성","Bookers(북커스)","2019","","9791190118033","03670","673.53","67",
"347","사진 구도가 달라지는 아이디어 100 :스마트폰 & 카메라 좋은 구도 만드는 포토북 ","문철진 지음","미디어샘","2020","","9788968571374","13660","662","66",
