검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,총류
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"494","(명품) Java programming :귀로 배우는 자바가 아니라, 눈으로 몸으로 배우는 자바강좌 ","황기태,김효수 지음","생능출판","2018","","9788970509471","93000","005.133","54",
"494","(그림으로 배우는) 클라우드 인프라와 API의 구조 ","히라야마 쯔요시,신상재 옮김","로드북","2017","","9788997924318","93000","004.588","54",
"494","(그림과 작동 원리로 쉽게 이해하는) 서버의 기초 :서버의 전체 구조와 기술이 한눈에 들어오는 핵심 입문서 ","키하시 마사히로 지음 ;김모세 옮김","위키북스","2023","","9791158394240","93000","004.57","54",
"494","(Do it!) 웹 프로그래밍을 위한 자바스크립트","고경희 지음","이지스퍼블리싱","2019","","9791163030645","13000","005.138","54",
"494","첫 파이썬 :만화와 그림으로 '코딩 왕초보' 탈출! ","엘리스 코딩 지음","이지스퍼블리싱","2020","","9791163031567","13000","005.133","54",
"494","한번쯤, 큐레이터 :박물관으로 출근합니다 ","정명희 지음","사회평론아카데미","2021","","9791167070272","03810","069.04","54",
"494","첫 책 만드는 법 :가능성을 현실로 바꾸는 기쁨을 위하여 ","김보희 지음","유유","2023","","9791167700728","04800","013.1","54",
"494","어른을 위한 친절한 지식 교과서 ","김정화,나수은 그림","아이씨티컴퍼니","2019","1","9791188915194","04080","001","54",
"494","1일 1페이지 짧고 깊은 지식수업 365","김옥림 지음","Mirae Book(미래북)","2022","","9791192073057","03300","001.3","54",
"494","(누구나 할 수 있는) 유니티 2D 게임 제작 :초보자도 유니티 2D 게임을 만들 수 있다! 오늘부터 나도 게임 제작자 ","Studio Shin 지음 ;윤준 옮김","Jpub(제이펍)","2022","","9791192469263","93000","005.11","54",
"494","프롬프트 엔지니어링 :챗GPT, 바드, 빙, 하이퍼클로바X까지 한 권으로 끝내기 ","반병현 지음","생능출판사","2023","","9791192932316","13000","004.73","54",
"513","(코딩책과 함께 보는) 소프트웨어 개념 사전 ","김현정 지음","궁리출판","2019","","9788958205951","03560","004","53",
"513","IT 비전공자를 위한 돈 버는 파이썬 코딩 :n잡러 자동부업 수익창출 ","집필: 비현코","Digital Books(디지털북스)","2021","","9788960883802","93000","005.133","53",
"513","쓰는 직업 :20년 차 신문기자의 읽고 쓰는 삶 ","지은이: 곽아람","마음산책","2022","","9788960907850","03810","070.404","53",
"513","AI 빅뱅 :생성 인공지능과 인문학 르네상스 ","김재인 지음","동아시아","2023","","9788962624977","03100","001.3","53",
"513","1천권 독서법 :하루 한 권 3년, 내 삶을 바꾸는 독서의 기적 ","전안나 지음","다산북스","2017","","9791130614274","03320","029.4","53",
"513","최소한의 IT 언어 :이제야 애플리케이션의 문법이 보인다 ","비나이 트리베디 지음 ;김고명 옮김","윌북","2022","","9791155815533","03000","004","53",
"513","쉽게 배우는 알고리즘 :관계 중심의 사고법 ","문병로 지음","한빛아카데미","2018","","9791156643753","93000","005.1","53",
"513","기자유감 ","이기주 지음","메디치(메디치미디어)","2023","","9791157069491","03300","070.4","53",
"513","진짜 챗GPT API 활용법 :ChatGPT API 기반의 음성 비서부터 카카오톡/텔레그램 챗봇 제작, 랭체인 활용, 파인튜닝까지 ","김준성,안상준 지음","위키북스","2023","","9791158394608","93000","004.73","53",
"513","(문제 해결을 위한) 알고리즘 with 수학 :알고리즘 문제 해결에 꼭 필요한 수학적 지식과 사고력 ","요네다 마사타카 지음 ;윤인성 옮김","위키북스","2023","","9791158394653","93000","005.1015","53",
"513","게임 서버 프로그래밍 교과서 =Game server programming textbooks ","배현직 지음","길벗","2019","","9791160507478","93000","005.11","53",
"513","(된다!) 7일 실무 한글 =?기초부터 스타일, 메일머지까지! /Gotcha! 7 days business hanword ","한정희 지음","이지스퍼블리싱","2023","","9791163035107","13000","005.51","53",
"513","컴퓨터 네트워킹 :하향식 접근 ","James F. Kurose,황호영 옮김","1st Book(퍼스트 북)","2017","","9791185475318","93560","004.5","53",
"513","(알아두면 쓸데 있는) 유쾌한 상식사전","조홍석 지음","트로이목마","2018","","9791187440369","04030","031","53",
"513","미리캔버스 :너도 디자인 할 수 있어! ","전경옥 지음","슬로디미디어(슬로디미디어그룹)","2021","","9791188977895","03000","005.565","53",
"513","(?느의) SNS 마케팅을 위한 포토샵 디자인 :블로그, 인스타그램, 페이스북, 유튜브 운영을 위한 필수 디자인 콘텐츠! ","?느 지음","Jpub(제이펍)","2020","","9791190665162","13000","005.565","53",
"513","나는 처세술 대신 데이터 분석을 택했다 :쉽게 이해하고 활용할 수 있는 AI, big data 입문서 ","지은이: 정경문","로드북","2023","","9791198268600","93000","005.76","53",
"530","AI 영상 제작 :속지 않을 자신 있나요? 숏폼부터 딥페이크까지 ","민지영,앤미디어 지음","길벗","2024","","9791140709502","03000","004.73","52",
"530","컴퓨터 비전과 딥러닝 =Computer vision deep learning ","오일석 지음","한빛아카데미","2023","","9791156645481","93000","004.73","52",
"530","(보기만 해도 쏙쏙 이해되는) IT 용어 도감 277 :취준생·신입사원·IT 문외한 필독서 ","구사노 도시히코 지음 ;이지호 옮김","한즈미디어","2022","","9791160077780","13560","004.03","52",
"530","이것이 우분투 리눅스다 :우분투 리눅스 설치부터 네트워크와 서버 구축, 운영까지 ","우재남 지음","한빛미디어","2020","","9791162243589","93000","005.44","52",
"530","(소플의) 처음 만난 리액트 :리액트 기초 개념 정리부터 실습까지 ","이인제 지음","한빛미디어","2022","","9791162245682","93000","005.138","52",
"530","(Do it!) 게임 10개 만들며 배우는 파이썬 :단어 채우기 게임, 주사위 게임부터 텍스트 RPG 게임, 톱다운 뷰 레이싱 게임까지 ","벤 포터,안동현 옮김","이지스퍼블리싱","2022","","9791163034230","13000","005.133","52",
"530","Do it! Node.js 프로그래밍 :실제 서버로 구동 가능한 코드로 배운다! ","지은이: 정재곤","이지스퍼블리싱","2016","","9791187370802","13000","005.118","52",
"530","Do it! 웹 사이트 기획 입문 =Do it! website planning for beginners ","이정원 지음","이지스퍼블리싱","2017","","9791187370987","13000","005.72","52",
"530","나는 오늘도 책 모임에 간다 :북클럽 운영자의 기쁨과 슬픔 ","김민영 지음","북바이북","2020","","9791190812054","03810","029.83","52",
"530","1일 1단어 1분으로 끝내는 IT공부 :빠르게 변화하는 정보 기술을 파악하는 가장 쉬운 방법 ","류한석 지음","글담출판(글담출판사)","2023","","9791191309454","44080","004","52",
"530","인공지능은 선생님을 대신할까요? :학생들을 위한 AI 윤리 이야기 ","이영호,2DA 그림","서해문집","2023","","9791192988054","43330","004.7","52",
"530","나에게 친절하고 싶은 당신에게, 이토록 다정한 그림책 ","이상희,김지은 지음","새의노래","2023","","9791198289414","03800","029.1","52",
"542","사용자를 끌어들이는 UX/UI의 비밀 :MAU는 높이고 이탈률은 낮추는 UX/UI 실무 패턴 80 ","제니퍼 티드웰,박재현 옮김","인사이트","2021","","9788966262991","13000","004.78","51",
"542","30일 완독 책방 :인생이 바뀌는 독서법 알려드립니다 ","지은이: 조미정","백도씨","2022","","9788968333651","03800","029.4","51",
"542","쉽게 배우는 자료구조 with 파이썬 ","문병로 지음","한빛아카데미","2022","","9791156645757","93000","005.73","51",
"542","자바와 JUnit을 활용한 실용주의 단위 테스트 ","제프 랭어,유동환 옮김","길벗","2019","","9791160508383","93000","005.14","51",
"542","나의 첫 노션 마스터북 :하루 10분, 4주 만에 끝내는 노션 원포인트 레슨 ","이유미 지음","비즈니스북스","2024","","9791162543801","13000","005.58","51",
"542","된다! 실무 엑셀 파워포인트 워드&한글 =Gotcha! business Excel Powerpoint Word&Hangul ","한정희,이충욱 지음","이지스퍼블리싱","2022","","9791163034094","13000","005.5","51",
"542","(내일이 간직할 오늘) 유튜브 브이로그 만들기 ","Yesiamyulia 지음","책밥","2019","","9791186925690","13000","004.59","51",
"542","(일러스트로 보는) 세상에서 가장 빠른 교양 수업 :2시간이면 머리에 쏙! ","보도사 편집부 지음 ;박소영 옮김","위즈덤하우스","2021","","9791191583724","03030","001","51",
"542","돈 걱정없이 책방으로 먹고사는 법 ","쑬딴 지음","쑬딴스북","2023","","9791198416803","03800","013.3304","51",
"551","부자의 독서 :그들은 무엇을 어떻게 읽는가 ","김학렬,김익수 지음","웅진씽크빅","2019","","9788901238753","03320","029.1","50",
"551","헤르만 헤세의 독서의 기술 ","헤르만 헤세 지음 ;김지선 옮김","뜨인돌","2006","","9788958071594","03850","029.4","50",
"551","펼친 면의 대화 :지금, 한국의 북디자이너 ","전가경 지음","아트북스","2024","","9788961964432","03650","012.47","50",
"551","수학 리부트 :프로그래머를 위한 기초 수학 ","강중빈 지음","인사이트","2020","","9788966262625","93410","005.11","50",
"551","Java의 정석 ","남궁성 지음","도우출판","2016","2","9788994492032","93000","005.138","50",
"551","(직장인을 위한) 실무 엑셀 :실전! 비즈니스 엑셀 완전 정복 ","선양미 지음","길벗","2022","","9791140701162","03000","005.53","50",
"551","피피티사냥꾼의 만능 치트키 =파워포인트 필승 공략집 /PPT hunter's all round cheat key ","지은이: 피피티사냥꾼","길벗","2023","","9791140703340","03000","005.55","50",
"551","타입스크립트 교과서 =기본기에 충실한 타입스크립트 울인원(기본 문법+실전 분석) /Typescript textbook ","조현영 지음","길벗","2023","","9791140705900","93000","005.138","50",
"551","운영체제 :그림으로 배우는 구조와 원리 ","구현회 지음","한빛아카데미","2016","","9791156642459","93000","005.43","50",
"551","데이터베이스 개론 =Introduction to database ","김연희 지음","한빛아카데미","2019","","9791156644316","93000","005.75","50",
"551","알고리즘 산책 :수학에서 제네릭 프로그래밍까지 ","알렉산더 A. 스테파노프,서환수 옮김","길벗","2018","","9791160504880","93000","005.1","50",
"551","(10년차 디자이너에게 1:1로 배우는) 편집 디자인 강의 with 인디자인 ","황지완 지음","한빛미디어","2019","","9791162242216","13000","005.56","50",
"551","기계는 어떻게 생각하는가? :구글 엔지니어링 팀 수석 리더가 전하는 인공 지능의 비밀 ","숀 게리시 지음 ;이수겸 옮김","이지스퍼블리싱","2019","","9791163031253","13000","004.73","50",
"551","인공지능은 게임을 어떻게 움직이는가? :플레이어를 몰입하게 만드는 전략 게임의 인공지능 기술 ","미야케 요이치로 지음 ;안동현 옮김","이지스퍼블리싱","2022","","9791163033790","93000","004.73","50",
"551","(된다!) 책 만들기 with 인디자인 =9가지 예제로 배우는 편집 디자인 /Gotcha! make a book for yourself using indesign ","김혜린 지음","이지스퍼블리싱","2023","","9791163035084","13000","005.56","50",
"551","저널리즘 선언 :개혁이냐, 혁명이냐 ","바비 젤리저,김창욱 옮김","오월의봄","2023","","9791168730625","03300","070.4","50",
"551","만들면서 배우는 생성 AI :트랜스포머부터 GPT, DALL·E 2, 스테이블 디퓨전, 플라밍고까지 ","지은이: 데이비드 포스터 ;옮긴이: 박해선","한빛미디어","2023","","9791169211437","93000","004.73","50",
"551","개발자를 위한 최소한의 실무 지식 :현장에서 바로 써먹는 40가지 핵심 기술 ","김현정,이재효 지음","한빛미디어","2024","","9791169211963","93000","005.1","50",
"551","모든 단어에는 이야기가 있다 ","이진민 지음","동양북스","2024","","9791172100612","03810","001.3","50",
"551","리딩으로 리드하라 =세상을 지배하는 0.1퍼센트의 인문고전 독서법 /Reading lead ","이지성 지음","차이정원","2016","","9791185035444","03320","029.4","50",
"551","프롬프트 엔지니어 :누구든 시작하라 ","장민,안재관 지음","알투스","2023","","9791186116364","03320","004.73","50",
"551","책을 읽는 사람만이 손에 넣는 것 :인생을 살아가는 데 필요한 독서의 힘 ","후지하라 가즈히로 지음 ;고정아 옮김","비즈니스북스","2016","","9791186805220","03020","029.4","50",
"551","디자인 패턴의 아름다움 :객체지향 패러다임부터 설계 원칙, 코딩 규칙, 리팩터링 기법, 디자인 패턴까지 ","왕정 지음 ;김진호 옮김","Jpub(제이펍)","2023","","9791192987101","93000","005.1","50",
"551","IT 사용설명서 :5G부터 메타버스까지, 일상을 바꾸는 IT 상식 ","김지현 지음","Creta(크레타)","2021","","9791197338243","03320","004","50",
"551","프론트엔드 개발을 시작하려고 해","박영웅 지음","데이원컴퍼니","2022","","9791197641718","94000","005.118","50",
"576","만들어진 진실 :우리는 어떻게 팩트를 편집하고 소비하는가 ","헥터 맥도널드 지음 ;이지연 옮김","흐름출판","2018","","9788965962915","03300","070.19","49",
"576","신경망 첫걸음 :수포자도 이해하는 신경망 동작 원리와 딥러닝 기초 ","타리크 라시드 지음 ;송교석 옮김","한빛미디어","2017","","9788968483509","93000","004.73","49",
"576","(파이썬으로 쉽게 풀어쓴) 자료구조 =Data structures using Python ","최영규,천인국 지음","생능출판","2020","","9788970503844","93000","005.73","49",
"576","레버리지 독서 :세상을 바꾼 타이탄들의 책읽기 ","마틴 코언 지음 ;김선희 옮김","윌북","2023","","9791155815830","03800","029.1","49",
"576","스프링 프레임워크 :그림과 실습으로 쉽게 배우는 스프링 프레임워크 완벽 입문서 ","지은이: 주식회사 후루네스 키노시타 마사아키 ;이대엽","위키북스","2022","","9791158393588","93000","005.133","49",
"576","UX/UI 디자인 완벽 가이드 :사용자 중심의 정교한 IA와 유저 플로우 설계 원칙과 노하우","조성봉 지음","위키북스","2023","","9791158394004","93000","004.78","49",
"576","(타입스크립트, 리액트, Next.js로 배우는) 실전 웹 애플리케이션 개발 ","테지마 타쿠야,김모세 옮김","위키북스","2023","","9791158394332","93000","005.118","49",
"576","혼자 공부하는 R 데이터분석 ","강전희,엄동란 지음","한빛미디어","2022","","9791162245019","94000","005.54","49",
"576","(네이버 대표 크리에이터 카페 <나는 유튜버다> 강차분pd가 알려주는) 성공하는 유튜브 채널은 따로 있다 ","강차분 지음","한빛미디어","2023","","9791169210676","13000","005.567","49",
"576","견고한 데이터 엔지니어링 ","지은이: 조 라이스,옮긴이: 김인범","한빛미디어","2023","","9791169211222","93000","005.7","49",
"576","편집자 되는 법 :책 읽기 어려운 시대에 책 만드는 사람으로 살기 위하여 ","이옥란 지음","유유","2019","","9791189683016","04010","011.4","49",
"576","(개념 이해로 시작하기 좋은) 최고의 프롬프트 엔지니어링 강의 ","김진중 지음","Re:commend(리코멘드)","2024","","9791194084006","93000","004.73","49",
"576","스낵 인문학 :간편하고 짤막하게 세상을 읽는 3분 지식 ","타임스낵 지음","스테이블","2021","","9791197393204","03900","001.3","49",
"576","혼자서 배우는 만만한 블렌더 3D :3D 굿즈(캐릭터)부터 제품, 인테리어, 메타버스 아이템까지 ","김민주 지음","책바세","2023","","9791197453663","03800","004.76","49",
"576","편집자가 되기로 했습니다 :예비편집자 생존 매뉴얼 ","배경진 지음","책이라는신화","2023","","9791197749964","03010","011.4","49",
"591","게임으로 배우는 파이썬 :고전 게임을 직접 만들면서 즐겁게 배우는 파이썬 ","저자: 다나카 겐이치로 ;유세라","영진닷컴","2019","","9788931459982","13000","005.133","48",
"591","공부하는 일 :인문잡지 한편이 만난 저자와 편집자 6인이 연구하고 글 쓰는 방법 ","지은이: 김선기,전현우","민음사","2023","","9788937491597","03300","001.2","48",
"591","인문학 습관 :나만의 업을 만들어가는 인문학 트레이닝북 ","윤소정 지음","다산북스","2015","","9791130606354","03100","001.3","48",
"591","데이터 중심 애플리케이션 설계 :신뢰할 수 있고 확장 가능하며 유지보수하기 쉬운 시스템을 지탱하는 핵심 아이디어 ","마틴 클레프만 지음 ;이도경 옮김","위키북스","2018","","9791158390983","93000","005.1","48",
"591","이것이 리눅스다 :with RedHat CentOS 8 ","지은이: 우재남","한빛미디어","2020","","9791162242605","93000","005.44","48",
"591","(Do it!) 플러터 앱 프로그래밍 :오픈 API 활용+파이어베이스+구글 맵+광고 수익까지 ","조준수 지음","이지스퍼블리싱","2021","","9791163032892","13000","005.58","48",
"591","챗GPT시대 글쓰기 :오픈AI로 아이디어를 실현하라 ","이세훈 지음","매경출판","2023","","9791164845316","03190","004.73","48",
"591","모두의 딥러닝 =누구나 쉽게 이해하는 딥러닝 /Deep learning for everyone ","조태호 지음","길벗","2022","","9791165219246","93000","004.73","48",
"591","도서관으로 가출한 사서 ","지은이: 김지우","산지니","2022","","9791168610170","02020","023.2","48",
"591","에세이 만드는 법 :더 많은 독자를 상상하는 편집자의 모험 ","이연실 지음","유유","2021","","9791189683849","04800","011.4","48",
"591","(실무에 바로 쓰는) 일잘러의 엑셀 데이터 분석 ","에이블런,임준원 지음","Jpub(제이펍)","2022","","9791192469317","13000","005.53","48",
"591","초보 해커를 위한 칼리 리눅스 입문 :설치부터 커맨드라인, 파일 시스템, 네트워킹, bash, 패키지 관리, 로깅, 리눅스 커널 및 드라이버, 보안까지 ","Occupytheweb 지음 ;정윤선 옮김","Jpub(제이펍)","2023","","9791192987156","93000","004.61","48",
"591","(혼자서도 쉽게 배우는) 자료조직개론 ","전창호 지음","책의학교","2019","1","9791196102319","03020","024","48",
"591","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","7","9791197578472","74900","001","48",
"605","수수한 아이패드 드로잉 =Soo soo ipad drawing ","글·그림: 수수진","Youngjin.com(영진닷컴)","2020","","9788931463200","13650","004.16","47",
"605","(프로크리에이트로 배우는) 자토의 아이패드 드로잉 클래스 :혼자 공부하는 일상 드로잉부터 굿즈 제작 노하우까지 ","자토 지음","BM성안당","2020","","9788931556834","13000","004.16","47",
"605","독서 천재가 된 홍대리","이지성 지음","다산북스","2012","2","9788963702926","14320","029","47",
"605","블랙 스완 :0.1%의 가능성이 모든 것을 바꾼다 ","나심 니콜라스 탈레브 지음 ;차익종 옮김","동녘사이언스","2008","","9788990247414","03320","003.54","47",
"605","정희진처럼 읽기 ","정희진 지음","교양인","2014","","9788991799004","03800","029.1","47",
"605","챗GPT와 기획·분석·보고 :일주일 치 업무를 하루 만에 해치우는 ChatGPT 완벽 활용법 ","김철수 지음","위키북스","2023","","9791158394295","13000","004.73","47",
"605","모험의 서 :AI시대, 무엇을 배우고 어떻게 살 것인가 ","손태장 지음 ;김은혜 옮김","위키북스","2024","","9791158394806","03100","001.3","47",
"605","밑바닥부터 시작하는 딥러닝","지은이: 사이토 고키 ;옮긴이: 개앞맵시","한빛미디어","2020","3","9791162243596","93000","004.73","47",
"605","(디자인 1등 유튜버 존코바의) 클릭을 유도하는 유튜브 디자인 with 포토샵 ","존코바 지음","한빛미디어","2021","","9791162244708","13000","005.565","47",
"605","(회사에서 바로 통하는) 실무 엑셀 파워포인트 워드&한글 :모든 버전 사용 가능 ","전미진,신면철 지음","한빛미디어","2022","","9791162245699","13000","005.5","47",
"605","(회사에서 바로 통하는) 엑셀 for starters :모든 버전 사용 가능 ","전미진 지음","한빛미디어","2022","","9791162245705","13000","005.53","47",
"605","(Do it!) BERT와 GPT로 배우는 자연어 처리 :트랜스포머 핵심 원리와 허깅페이스 패키지 활용법 ","이기창 지음","이지스퍼블리싱","2021","","9791163033165","13000","004.735","47",
"605","(Do it!) 깃&깃허브 입문 :지옥에서 온 문서 관리자 ","고경희,이고잉 지음","이지스퍼블리싱","2022","","9791163034025","93000","005.13","47",
"605","엑셀, 이렇게 하지 마라! ","진은영 지음","길벗","2021","","9791165214616","03000","005.53","47",
"605","선물 :대가 없이 주고받는 일은 왜 중요한가 ","루이스 하이드 지음 ;전병근 옮김","유유","2022","","9791167700438","03600","001.3","47",
"605","책 먹는 법 :든든한 내면을 만드는 독서 레시피 ","김이경 지음","유유","2015","","9791185152370","04020","029.4","47",
"605","독서교육론 ","이순영,박영민 지음","사회평론아카데미","2015","","9791185617558","93700","029.8","47",
"605","소프트웨어 장인 :프로페셔널리즘, 실용주의, 자부심 ","산드로 만쿠소 지음 ;권오인 옮김","길벗","2015","","9791186659489","93560","005.104","47",
"605","개발자도 궁금한 IT 인프라 ","정송화,전성민 지음","Jpub(제이펍)","2018","","9791188621224","03000","004.2","47",
"605","타인을 듣는 시간 :다른 세계를 여행하는 다큐멘터리 피디의 독서 에세이 ","지은이: 김현우","반비","2021","","9791191187953","03810","029.04","47",
"605","(진짜 개발자답게 제대로 활용할 수 있도록 제대로 파는) 얄코의 too much 친절한 깃&깃허브 ","지은이: 고현민 ;일러스트: 이진숙","Re:commend(리코멘드)","2023","","9791198364203","93000","005.12","47",
"626","옷장 속 인문학 ","김홍기 지음","중앙일보플러스","2016","","9788927807926","03100","001.3","46",
"626","SQL 레벨업 :DB 성능 최적화를 위한 SQL 실전 가이드 ","미크 지음 ;윤인성 옮김","한빛미디어","2016","","9788968482519","93000","005.755","46",
"626","처음부터 다시 배우는 웹 기획 :팀장도 알려주지 않는 기획의 노하우 ","정재용,조영수 지음","한빛미디어","2016","","9788968482991","93000","005.72","46",
"626","Java의 정석 ","남궁성 지음","도우출판","2016","","9788994492032","93000","005.138","46",
"626","쉽게 시작하는 타입스크립트 =믿고 보는 캡틴판교의 타입스크립트 입문서! /Getting started typescript ","장기효 지음","길벗","2023","","9791140704750","93000","005.138","46",
"626","(쉽게 배우는) 운영체제 =Operating system ","조성호 지음","한빛아카데미","2023","","9791156646341","93000","005.43","46",
"626","귀한 서점에 누추하신 분이 :세상 끝 서점을 찾는 일곱 유형의 사람들 ","숀 비텔 지음 ;이지민 옮김","책세상","2022","","9791159318627","03840","013.33","46",
"626","(Do it!) 깡샘의 플러터 & 다트 프로그래밍 =Do it! flutter & dart programming ","강성윤 지음","이지스퍼블리싱","2023","","9791163034568","93000","005.58","46",
"626","누구나 자료 구조와 알고리즘 :상식으로 이해하는 자료 구조와 알고리즘! ","제이 웬그로우 지음 ;심지현 옮김","길벗","2021","","9791165217815","93000","005.73","46",
"626","(2022 개정 국어과 교육과정에 따라 새롭게 집필한) 독서 교육론 ","저자: 천경록,류보라","역락","2023","","9791167426161","94370","029.8","46",
"626","Docs for developers :개발 생태계 모든 사람을 위한 기술 문서 작성 방법 ","자레드 바티,하성창 옮김","한빛미디어","2023","","9791169210881","93000","005.12","46",
"626","밑줄 독서 모임 :세상에서 가장 쉽고 재미있게 책 읽는 법 ","여희숙 지음","사우","2023","","9791187332886","03020","029.83","46",
"626","고양이 맙소사, 소크라테스! :산책길에 만난 냥도리 인문학 ","박홍순 글 ;박순찬 그림","비아북","2022","","9791191019636","03100","001.3","46",
"639","숫자는 거짓말을 한다 :통계와 그래프에 속지 않는 데이터 읽기의 힘 ","알베르토 카이로 지음 ;박슬라 옮김","웅진씽크빅","2020","","9788901245591","03410","004.76","45",
"639","어느 날 뒤바뀐 삶, 설명서는 없음 ","지은이: 게일 콜드웰 ;옮긴이: 이윤정","김영사","2022","","9788934961857","03840","070.4099","45",
"639","질문하는 책들 :'빨간책방'에서 함께 읽고 나눈 이야기","지은이: 이동진,김중혁","위즈덤하우스","2016","","9788959130825","03100","029.1","45",
"639","(개발이 재미있는) 플러터 앱 프로그래밍 :플러터와 다트, 개념은 확실히! 클론 코딩과 실전 예제로 활용은 다양하게! ","서경숙,윤지상 지음","프리렉","2023","","9788965403586","13000","005.58","45",
"639","JVM 밑바닥까지 파헤치기 :자동 메모리 관리, 실행 서브시스템, 컴파일, 동시성 ","저우즈밍 지음 ;개앞맵시 옮김","인사이트","2024","","9788966264414","93000","005.133","45",
"639","챗GPT4 제대로 알고 써먹자 :아빠가 아들에게 들려주는 챗GPT 이야기 ","이준호 지음","평단","2023","","9788973435548","13320","004.73","45",
"639","손석희의 앵커브리핑 ","손석희,김현정 지음","역사비평사","2022","1","9788976965677","03300","070.42","45",
"639","(공부머리 만드는) 그림책 놀이 일 년 열두 달 :호기심을 북돋는 그림책 대화에서 읽기 능력 키우는 그림책 놀이까지 ","박형주,김지연 지음","다우","2019","","9788988964477","03370","029.8","45",
"639","Node.js로 서버 만들기 ","박민경 지음","로드북","2021","","9788997924905","93000","005.118","45",
"639","쿠버네티스 교과서 :기초부터 운영까지, 실전에 강한 쿠버네티스 사용법! ","엘튼 스톤맨 지음 ;심효섭 옮김","길벗","2023","","9791140706181","93000","005.11","45",
"639","읽고 나면 진짜 쉬워지는 자료 구조 :더 빠르고 효율적인 코드를 위해 꼭 알아야 할 CS 기초! ","제레미 쿠비카 지음 ;오현석 옮김","길벗","2024","","9791140708765","93000","005.73","45",
"639","딱 하나만 선택하라면, 책 :INFJ 데비 텅 카툰 에세이 ","데비 텅 지음 ;최세희 옮김","윌북","2021","","9791155813362","03800","029.04","45",
"639","데이터베이스 개론 =Database ","김연희 지음","한빛아카데미","2022","","9791156645771","93000","005.75","45",
"639","(다양한 캐글 예제와 함께 기초 알고리즘부터 최신 기법까지 배우는) 파이썬 머신러닝 완벽 가이드 ","권철민 지음","위키북스","2020","","9791158391928","93500","004.73","45",
"639","개발자를 위한 레디스 :효율적인 개발을 위한 인메모리 데이터베이스 사용 가이드 ","김가림 지음","에이콘(에이콘출판주식회사)","2024","","9791161757926","93000","005.75","45",
"639","이것이 C#이다 :처음부터 끝까지 입문자를 배려한 C# 입문서 ","박상현 지음","한빛미디어","2018","","9791162240861","93000","005.133","45",
"639","핸즈온 머신러닝 :사이킷런, 케라스, 텐서플로 2를 활용한 머신러닝, 딥러닝 완벽 실무 ","지은이: 오렐리앙 제롱 ;옮긴이: 박해선","한빛미디어","2020","","9791162242964","93000","004.73","45",
"639","유닉스의 탄생 :세상을 바꾼 운영체제를 만든 천재들의 숨은 이야기 ","브라이언 커니핸 지음 ;하성창 옮김","한빛미디어","2020","","9791162243282","93000","005.44","45",
"639","당당한 디자인 결정을 위한 9가지 방법 :가슴으로 낳은 내 UX 디자인 지켜내는 실전 의사소통 전략 ","지은이: 톰 그리버 ;곽서희","한빛미디어","2021","","9791162244982","13000","004.78","45",
"639","된다! 엑셀 수식&함수 =109가지 실무 예제와 함께 배운다! /Gotcha! Excel formulas & functions ","지은이: 정태호","이지스퍼블리싱","2023","","9791163034667","13000","005.53","45",
"639","도쿄를 걷다 서점을 읽다 :B급 디자이너의 눈으로 읽은 도쿄 서점 이야기 ","지은이: 김경일","디앤씨북스","2024","","9791189113117","03810","013.33","45",
"639","모던 리눅스 교과서 :백엔드, 클라우드, 데브옵스를 위한 기본 명령어, 커널 등 최신 리눅스 필수 지식 ","마이클 하우센블라스 지음 ;송지연 옮김","책만","2023","","9791189909567","93000","005.44","45",
"639","피렌체 서점 이야기 :'세계 서적상의 왕' 베스파시아노, 그리고 르네상스를 만든 책과 작가들 ","로스 킹 지음 ;최파일 옮김","책과함께","2023","","9791191432961","03920","013.33","45",
"639","로봇의 지배 :인공지능은 어떻게 모든 것을 바꿔 놓았나 ","마틴 포드 지음 ;이윤진 옮김","시크릿하우스","2022","","9791192312262","03320","004.73","45",
"663","인문학도, 개발자되다 ","저자: 마르코","Youngjin.com(영진닷컴)","2018","","9788931459593","13000","004.04","44",
"663","IT 용어 도감 :비즈니스에서 사용할 수 있는 엄선 키워드 256 ","마쓰이 토시카츠 지음 ;김기태 옮김","BM성안당","2020","","9788931589177","13000","004.03","44",
"663","(가상 면접 사례로 배우는) 대규모 시스템 설계 기초","알렉스 쉬,이병준 옮김","인사이트","2024","2","9788966264254","93000","005.12","44",
"663","게임 프로그래밍 패턴 :더 빠르고 깔끔한 게임 코드를 구현하는 13가지 디자인 패턴 ","로버트 나이스트롬 지음 ;박일 옮김","한빛미디어","2016","","9788968482878","93000","005.11","44",
"663","(비전공자가 업무에서 자주 물어보는) 101가지 컴퓨터 활용팁 ","지은이: 반병현,이효석","생능출판사","2021","","9788970504940","13000","004","44",
