검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,역사
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"338","벌거벗은 한국사 :500년 역사가 눈앞에 펼쳐지는 스토리텔링 조선사","지은이: tvN story <벌거벗은 한국사> 제작팀,홍문기","프런트페이지","2024","5","9791193401095","04910","911.05","60",
"338","B급 세계사 - 알고 나면 꼭 써먹고 싶어지는 역사 잡학 사전","김상훈 (지은이), 김의솔 (그림)","행복한작업실","2018","","9791196381509","03900","909","60",
"351","일본 소도시 여행 ","박탄호 지음","넥서스","2023","","9791166835612","13980","981.302","59",
"351","오늘 또 카페, 서울 :서울 카페 72곳 지하철 노선도 수록! ","글·사진: 임찬호","한국학술정보","2023","","9791169835855","13980","981.1602","59",
"351","다시는 신을 부르지 마옵소서 :권력을 향한 조선 선비들의 거침없는 직언직설 ","김준태 지음","눌민","2017","","9791187750116","03910","911.05","59",
"351","매국노 고종 :한 번도 경험하지 못한 지도자 ","박종인 지음","와이즈맵","2020","","9791189328351","03910","911.059099","59",
"351","(The) trip Osaka :오사카 여행자를 위한 안내서 ","글·사진: 김혜림,김준영","두사람","2023","","9791190061339","03980","981.32802","59",
"351","촌캉스 :스위스보다 더 좋은 우리나라 시골 여행지 ","지은이: 김다은","책밥","2023","","9791193049051","13980","981.102","59",
"357","오사카 =교토 고베 나라 와카야마 /Osaka ","RHK 여행콘텐츠팀 지음","RHK(알에이치코리아)","2018","","9788925563688","13980","981.32802","58",
"357","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","7","9788934958253","17920","909","58",
"357","태극기 다는 날 ","김용란 글 ;강지영 그림","한솔교육","2013","","9788953587458","74030","999","58",
"357","빅 히스토리 :한 권으로 읽는 모든 것의 역사 ","데이비드 크리스천,조지형 옮김","북하우스","2013","","9788956056937","03900","909","58",
"357","디스 이즈 도쿄 =763 sports in Tokyo + Yokohama·Kamakura /This is Tokyo ","지은이: 박설희,김민정","Terra(테라)","2018","","9788994939759","13980","981.32302","58",
"357","도쿄 여행백서 :현지에서 전하는 생생한 정보, 디테일에 강한 도쿄바이블! ","박정연,후카사와 요시노리 지음","나무자전거","2017","","9788998417307","14980","981.32302","58",
"357","처음 후쿠오카에 가는 사람이 가장 알고 싶은 것들 :잊을 수 없는 내 생애 첫 후쿠오카 여행 ","윤우석 지음","원앤원콘텐츠그룹","2017","","9791160020526","13980","981.3402","58",
"357","(절대 실패하지 않는) 호주 워킹홀리데이 :호주 워홀 사용설명서 ","이도원 지음","위닝북스","2017","","9791188610129","13190","986.202","58",
"357","리얼 방콕 :2023~2024년 최신판 ","배나영 지음","한빛라이프","2023","","9791193080078","14980","981.44502","58",
"366","(22개 나라로 읽는) 부의 세계사 =역사의 흐름을 지배한 7가지 부의 속성 /The world history of wealth ","지은이: 조홍식","웅진씽크빅","2022","","9788901263861","03900","909","57",
"366","메이지 유신은 어떻게 가능했는가 ","지은이: 박훈","민음사","2014","","9788937485046","04910","913.05","57",
"366","여행의 기술","알랭 드 보통 씀;정영목 옮김","이레","2004","","9788957090268","03840","980.2","57",
"366","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","7","9788958628071","07910","911.05","57",
"366","유대인 이야기 =그들은 어떻게 부의 역사를 만들었는가 /Jewish economic history ","홍익희 지음","행성비","2013","","9788997132287","03920","918.63","57",
"366","중세 유럽의 문화 ","이케가미 쇼타 지음 ;이은수 옮김","에이케이커뮤니케이션즈","2018","","9791127418960","03920","920.3","57",
"366","제주 여행 큐레이션 :23~24 최신판 ","이솔,선장 지음","상상출판","2023","","9791167821454","13980","981.19902","57",
"366","경제로 읽는 교양 세계사 :경제를 중심으로 역사, 문학, 시사, 인물을 아우른 통합 교양서 ","오형규 지음","글담출판","2016","","9791186650271","03900","909","57",
"366","히틀러를 선택한 나라 :민주주의는 어떻게 무너졌는가 ","벤저민 카터 헷 지음 ;이선주 옮김","눌와","2022","","9791189074470","03900","925.073","57",
"366","치앙마이 홀리데이 ","글: 박애진 ;사진: 유정열","꿈의지도","2022","","9791189469818","14980","981.4402","57",
"366","(설민석의) 무도 한국사 특강 ","지은이: 설민석 ;일러스트: 홍원표","휴먼큐브","2017","","9791196025892","03910","911","57",
"377","유럽의 다정한 책장들 :24개 나라를 여행하며 관찰한 책과 사람들 ","지은이: 모모 파밀리아,정모건","효형출판","2024","","9788958722236","03920","982.02","56",
"377","조선왕조실톡 3 - 조선백성실톡","무적핑크 (지은이), 이한, 와이랩(YLAB)","이마","2016","3","9791186940099","04910","911.05","56",
"377","제주 미식 여행 :2022~2023 최신판 ","지은이: 문신희,정용혁","디스커버리미디어","2022","","9791188829262","03980","981.19902","56",
"377","중세를 오해하는 현대인에게 ","남종국 지음","서해문집","2021","","9791192085036","03920","920.3","56",
"377","비잔티움의 역사 ","디오니시오스 스타타코풀로스 지음 ;최하늘 옮김","더숲","2023","","9791192444383","03920","929.9603","56",
"377","리얼 호주 :2024~2025년 최신판 ","박선영 지음","한빛라이프","2024","","9791193080290","14980","986.202","56",
"377","5분 순삭 한국사 :보기만 해도 잡힌다! 한눈에 들어오는 가장 짧은 한국사 여행 ","이정균 지음","포르체","2024","","9791193584132","03910","911","56",
"384","(프렌즈) 런던 =최신판 '22~'23 /London ","한세라,이주은 지음","중앙일보에스","2022","","9788927869825","14980","982.402","55",
"384","(프렌즈) 미국 동부 =최신판 '23~'24 /Eastern USA ","이주은,한세라 지음","중앙일보에스","2023","","9788927879954","14980","984.202","55",
"384","(교양으로 읽는) 용선생 세계사","글: 이희건,박기종","사회평론","2017-2018","2","9788964359358","64900","909","55",
"384","피에 젖은 땅 :스탈린과 히틀러 사이의 유럽 ","티머시 스나이더 지음 ;함규진 옮김","글항아리","2021","","9788967358716","03900","909.54","55",
"384","클로즈업 도쿄 =Close up Tokyo ","유재우,손미경 지음","에디터","2015","","9788967440886","14980","981.302","55",
"384","여행의 심리학 :유쾌한 심리학자의 기발한 여행안내서 ","김명철 지음","어크로스","2016","","9788997379941","03180","980.24","55",
"384","내가 사랑한 유럽의 도시 :깊이 있는 유럽 도시 기행을 위한 인문학 가이드 ","이주희 지음","믹스커피","2023","","9791170434047","03920","982.02","55",
"391","다낭 =호이안, 후에, 미썬, 바나 힐 /Da nang ","안혜연 지음","RHK(알에이치코리아)","2019","","9788925565606","13980","981.4102","54",
"391","병자호란 :그냥 지는 전쟁은 없다 ","임용한,조현영 지음","북이십일 레드리버","2022","","9788950998936","03910","911.0557","54",
"391","(대하역사만화) 박시백의 조선왕조실록","글·그림: 박시백","휴머니스트","2005-2006","1","9788958620358","07910","911.05","54",
"391","(역사 무식자도 쉽게 맥을 잡는) 단박에 한국사","지은이: 심용환 ;그림: 방상호","위즈덤하우스","2016","","9788960869721","03910","911","54",
"391","후쿠오카에 반하다 ","우승민 찍고 쓰다","혜지원","2015","","9788983798442","14980","981.3402","54",
"391","세종대왕을 찾아라 ","김진 글 ;정지윤 그림","천개의바람","2021","","9791165731847","77810","911.05","54",
"391","(속 깊은 자연과 불후의 예술, 그리고 다정한 삶을 만나는) 풍경의 안쪽 ","노중훈 지음","상상출판","2024","","9791167821928","13980","980.24","54",
"391","암살자의 밤 :루스벨트, 처칠, 스탈린을 암살하고자 했던 히틀러의 극비 작전 ","하워드 블룸 지음 ;정지현 옮김","대원씨아이","2024","","9791171723522","03900","909.54","54",
"391","무서운 공주들 :동화책에는 없는 진짜 공주들 이야기 ","린다 로드리게스 맥로비 지음 ;노지양 옮김","이봄","2015","","9791186195291","03990","909","54",
"391","광기와 우연의 역사 :키케로에서 윌슨까지 세계사를 바꾼 순간들 ","슈테판 츠바이크 지음 ;정상원 옮김","이화북스","2020","","9791190626064","04900","909","54",
"391","(처음부터 다시 시작하는) 세상 친절한 세계사 ","미야자키 마사카츠 지음 ;김진연 옮김","미래의창","2021","","9791191464030","03900","909","54",
"391","(세상의 모든 지식이 내 것이 되는) 1페이지 세계사 365 ","심용환 지음","빅피시","2021","","9791197438714","04900","909","54",
"403","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","18","9788934981411","77900","909","53",
"403","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","20","9788934981435","77900","909","53",
"403","빛의 시대, 중세 :폭력과 아름다움, 문명과 종교가 교차하던 중세 이야기 ","매슈 게이브리얼,역자: 박수철","까치(까치글방)","2023","","9788972918028","93920","920.3","53",
"403","스페인은 건축이다 :인간이 만든 최고의 아름다움 ","김희곤 지음","다산북스","2014","","9791130602653","13980","982.702","53",
"403","태극기는 참 쉽다 ","이형진 글 그림","풀빛","2023","","9791161725932","77810","999","53",
"403","후쿠오카 사가 나가사키 홀리데이 =Fukuoka Saga Nagasaki ","글·사진: 권현지,유연태","꿈의지도","2023","","9791167620569","14980","981.3402","53",
"403","여기, 내가 사랑한 뉴욕이 있어 :한 달 동안 뉴요커로 살아 보기 ","글·사진: Jin. H","한국학술정보","2023","","9791169836692","03810","984.22102","53",
"403","리얼 오사카 =2018~2019년 최신판 /Real Osaka ","황성민,정현미 지음","한빛라이프","2017","","9791188007127","14980","981.32802","53",
"403","52주 여행, 숨쉬고 물드는 제주도 528 :165개의 스팟·매주 1개의 당일 코스·월별 2박 3일 코스 ","현치훈,강효진 지음","책밥","2023","","9791190641968","13980","981.19902","53",
"403","리얼 국내여행 :2022~2023년 최신판 ","배나영 지음","한빛라이프","2022","","9791190846400","14980","981.102","53",
"403","세계사를 바꾼 15번의 무역전쟁 :춘추전국시대부터 팍스 아메리카나까지 ","자오타오,박찬철 옮김","위즈덤하우스","2020","","9791190908719","03900","909","53",
"403","진짜 프랑스는 시골에 있다 :먹고 마시는 유럽 유랑기 ","글: 문정훈 ;사진: 장준우","상상출판","2021","","9791190938334","03920","982.602","53",
"415","빅 히스토리 :우주와 지구, 인간을 하나로 잇는 새로운 역사 ","데이비드 크리스천,이한음 옮김","웅진씽크빅","2022","","9788901267265","03900","909","52",
"415","세계사 신박한 정리 :한 권으로 정리한 6,000년 인류사 ","박영규 지음","김영사","2022","","9788934943426","03900","909","52",
"415","나의 문화유산답사기 :일본편","유홍준 지음","창비","2013-2020","5","9788936478025","03810","981.302","52",
"415","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","10","9788958628101","07910","911.05","52",
"415","(Tripful) 후쿠오카 =유후인 벳푸 다자이후 /Fukuoka ","writer: 안혜연","Easy&books","2017","","9791185831312","14980","981.3402","52",
"415","(세상에서 가장 쉬운) 세계사 ","천레이 지음 ;김정자 옮김","정민미디어","2020","","9791186276792","03900","909","52",
"415","혼자서 국내여행 :온전히 나를 만나는 시간, 혼자 떠나는 사람들을 위한 여행책 ","이학균 지음","디스커버리미디어","2024","","9791188829415","13980","981.102","52",
"415","리얼 홋카이도 :2024~2025년 최신판 ","이무늬,이근평 지음","한빛라이프","2023","","9791193080139","14980","981.3102","52",
"415","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","5","9791196232160","74910","911","52",
"424","도쿄 =요코하마 하코네 닛코 카마쿠라 /Tokyo ","RHK 여행콘텐츠팀 지음","RHK(알에이치코리아)","2018","","9788925563695","13980","981.32302","51",
"424","(박태균의) 이슈 한국사 :둘만 모여도 의견이 갈리는 현대사 쟁점 ","박태균 지음","창비","2015","","9788936482756","03910","911.07","51",
"424","(대하역사만화) 박시백의 조선왕조실록","글·그림: 박시백","휴머니스트","2005-2006","2","9788958620365","07910","911.05","51",
"424","신비 섬 제주 유산 :아는 만큼 보이는 제주의 역사·문화·자연 이야기 ","고진숙 지음","백도씨","2023","","9788968334382","03900","981.19902","51",
"424","펠로폰네소스 전쟁사 ","투퀴디데스 지음 ;천병희 옮김","숲","2011","","9788991290402","93900","921.05","51",
"424","독일 미감 ","박선영 지음","모요사","2022","","9788997066780","03810","982.502","51",
"424","사료로 읽는 서양사","김창성,노경덕 편저","책과함께","2014","2","9788997735440","94900","920","51",
"424","뉴욕의 감각 :아트 디렉터가 큐레이팅한 도시의 공간과 문화, 라이프 스타일 ","박주희 지음","다산북스","2024","","9791130654614","03320","984.22102","51",
"424","혐오와 왜곡, 감정싸움 없이 한국사를 이야기하는 법 :한국사를 이성적으로 논하고 싶은 당신을 위한 안내서 ","심용환 지음","H(휴머니스트출판그룹)","2023","","9791160809992","03910","911","51",
"424","고대 그리스에서 1년 살기 :소설처럼 읽는 고대 그리스 생활사 ","필립 마티작 지음 ;우진하 옮김","대원씨아이","2022","","9791169187435","03920","921","51",
"424","1일 1페이지 조선사 365 :읽다 보면 역사의 흐름이 트이는 조선 왕조 이야기 ","유정호 지음","믹스커피","2021","","9791170432487","03910","911.05","51",
"424","도시의 맛 =인문학이 살아있는 도시여행 큐레이션 /The flavor of the city ","정희섭 지음","Amstory(에이엠스토리)","2024","","9791185469256","03900","980.24","51",
"424","특별하게 런던 ","지은이: 김선태","디스커버리미디어","2022","","9791188829286","13980","982.402","51",
"424","중세 이야기 :신들과 전쟁, 기사들의 시대 ","지은이: 안인희","지식서재","2021","","9791190266024","03900","920.3","51",
"424","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","4","9791196893118","77900","909","51",
"439","어느 독일인의 삶 :괴벨스 비서의 이야기는 오늘의 우리에게 무엇을 말해 주고 있는가 ","브룬힐데 폼젤 지음 ;박종대 옮김","열린책들","2018","","9788932919256","03300","925.073099","50",
"439","로마인 이야기","시오노 나나미 지음 ;김석희 옮김","한길사","1996","4","9788935610273","04900","922","50",
"439","나를 부르는 숲 ","저자: 빌 브라이슨 ;역자: 홍은택","까치","2018","","9788972916529","03840","984.202","50",
"439","중국이 말하지 않는 중국 :현대 중국 탄생에 숨겨진 빛과 그림자 ","빌 헤이턴 지음 ;조율리 옮김","다산북스","2023","","9791130645544","03910","912","50",
"439","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","3","9791162209042","04900","910","50",
"439","교토의 디테일 =전통과 현대가 어우러지는 한 끗 디테일 /京都のディテ?ル ","생각노트 지음","미래엔","2020","","9791164135004","03320","981.32302","50",
"439","(지리로 읽는) 세계사 지식 55 =로마 제국의 탄생부터 우크라이나 전쟁까지 세계지리로 이해하는 역사적 사건들 /History by geography ","세키 신코 지음 ;곽범신 옮김","반니","2022","","9791167960238","03900","909","50",
"439","(흔한남매) 별난 세계 여행","흔한남매 원작 ;정주연 그림","미래엔","2023","1","9791168415355","74810","980.2","50",
"439","(Just go) 타이베이 =타이완 북부 /Taipei ","박진주 지음","시공사","2023","","9791169259972","14980","981.2402","50",
"439","지리 덕후가 떠먹여주는 풀코스 세계지리 :어른이를 위한 세계지도 읽고 여행하는 법 ","서지선 지음","한국학술정보","2023","","9791169834582","03980","980","50",
"439","잘못 쓰인 한국사의 결정적 순간들 :당신이 몰랐던 반쪽짜리 한국사 ","최중경 지음","믹스커피","2023","","9791170434696","03910","911","50",
"439","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","18","9791171711406","04900","910","50",
"439","역사 전쟁 :권력은 왜 역사를 장악하려 하는가? ","심용환 지음","생각정원","2015","","9791185035345","03910","911","50",
"439","리얼 홍콩 :가장 멋지게 여행하는 방법 ","정의진,임요희 지음","한빛라이프","2019","","9791188007325","14980","981.23402","50",
"439","플라워 문 :거대한 부패와 비열한 폭력, 그리고 FBI의 탄생 ","지은이: 데이비드 그랜 ;옮긴이: 김승욱","프시케의숲","2018","","9791189336011","03940","942","50",
"439","스타벅스 지리 여행 :스타벅스에서 시작하는 공부가 되는 지리 여행 ","최재희 지음","지학사","2022","","9791189799816","03980","981.102","50",
"439","리얼 프라하 :2023~2024년 최신판 ","지은이: 안지선 ;지도·일러스트: 조민경","한빛라이프","2023","","9791190846615","14980","982.57102","50",
"439","디스 이즈 이탈리아 =This is Italia ","글·사진: 전혜진,박기남","Terra(테라)","2024","","9791192767154","13980","982.802","50",
"439","리얼 뉴욕 :2024~2025년 최신판 ","맹지나 지음","한빛라이프","2024","","9791193080276","14980","984.22102","50",
"439","문화대혁명 ","리처드 커트 크라우스 지음 ;강진아 옮김","교유당","2024","","9791193710302","03910","912.08","50",
"439","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","6","9791196893170","77900","909","50",
"439","팔로우 동유럽 =2024-2025 new edition /Follow Eastern Europe ","이주은,박주미 지음","Travelike(트래블라이크)","2024","","9791198269492","14980","982.502","50",
"439","(지금 유용한, 쉽게 맥을 잡는) 단박에 중국사 =The history of China ","지은이: 심용환","북플랫","2023","","9791198493408","03910","912","50",
"462","(하룻밤에 읽는) 세계사 :400만 년 전 인류의 기원부터 21세기 글로벌 사회까지 ","미야자키 마사카츠 지음 ;이영주 옮김","RHK(알에이치코리아)","2017","","9788925562438","04900","909","49",
"462","(프렌즈) 베트남 =최신판 '23~'24 /Vietnam ","안진헌 지음","중앙일보에스","2023","","9788927879763","14980","981.4102","49",
"462","명화로 읽는 영국 역사 ","나카노 교코 지음 ;조사연 옮김","한경BP","2023","","9788947548816","03600","924","49",
"462","학교에서 가르쳐주지 않는 일본사 :훈련된 외교관의 시각으로 풀어낸 에도시대 이야기 ","신상목 지음","뿌리와이파리","2017","","9788964620885","03910","913.04","49",
"462","지리를 알면 보이는 것들 :공간은 인간의 운명을 어떻게 결정짓는가 ","정은혜 지음","보누스","2023","","9788964946282","03300","980","49",
"462","역사 ","헤로도토스 지음 ;천병희 옮김","숲","2009","","9788991290266","93900","921.03","49",
"462","아! 팔레스타인 :만화로 보는 팔레스타인 역사","원혜진 지음","여우고개","2013","1","9788992855211","07910","918.63","49",
"462","다음 엇지 :최태성 한국사","강의·글: 최태성 ;글·그림: 김연규","메가스터디","2019","1","9791129704672","14910","911","49",
"462","역사 문해력 수업 :누구나 역사를 말하는 시대에 과거와 마주하는 법 ","글쓴이: 최호근","푸른역사","2023","","9791156122517","03900","901","49",
"462","세상에서 가장 행복한 100세 노인 :죽음의 수용소에서 살아남은 사람의 인생 수업 ","에디 제이쿠 지음 ;홍현숙 옮김","동양북스","2021","","9791157687664","03180","909.54099","49",
"462","(셀프트래블) 미국 서부 ='22~'23 최신판 /Western USA ","조은정 지음","상상출판","2022","","9791167820044","14980","984.2902","49",
"462","특별하게 파리 ","지은이: 김진주","디스커버리미디어","2023","","9791188829323","13980","982.6302","49",
"462","(재밌어서 밤새 읽는) 한국사 이야기","박은화 지음","더숲","2022","1","9791192444130","04910","911","49",
"462","영화 속 뉴욕 산책 =뉴욕을 배경으로 한 46편의 명화, 그 영화 속 명소를 걷다 /New york in the cinema ","정윤주 지음","허밍버드","2022","","9791196988937","03980","984.22102","49",
"476","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","17","9788934981404","77900","909","48",
"476","Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","3","9788950976118","74900","980.2","48",
"476","중세","움베르토 에코 기획 ;주효숙 옮김","시공사","2015-2018","1","9788952774224","04080","920.3","48",
"476","(시크릿) Fukuoka :나만 알고 싶은 후쿠오카의 감성 스폿 ","홍유진 지음","시공사","2018","","9788952790491","14980","981.3402","48",
"476","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","6","9788958628064","07910","911.05","48",
"476","살아보니, 대만 ","조영미 지음","산지니","2021","","9788965457596","03800","981.2402","48",
"476","귀족의 시대 탐미의 발견 ","이지은 지음","모요사","2019","","9788997066421","04900","926.04","48",
"476","100년 전 살인사건 :검안을 통해 본 조선의 일상사 ","김호 지음","휴머니스트 출판그룹","2018","","9791160801651","03910","911.05","48",
"476","(처음 읽는) 중국사 :다채로운 문화의 용광로, 중국 ","전국역사교사모임 지음 ;전형준","Humanist(휴머니스트 출판그룹)","2018","","9791160801859","03900","912","48",
"476","일본 온천 여행 ","인페인터글로벌 지음","꿈의지도","2022","","9791167620361","13980","981.302","48",
"476","중세 시대의 몸 :몸을 통해 탐색한 중세의 삶과 죽음, 예술 ","잭 하트넬 지음 ;장성주 옮김","시공사","2023","","9791171251681","03920","920.3","48",
"476","(셀프트래블) 호주 ='19~'20 최신판 /Australia ","앨리스 리,김지혜 지음","상상출판","2019","","9791189856465","14980","986.202","48",
"476","시즈오카 일본 소도시 산책 :시즈오카현, 기후현, 나고야, 이누야마의 역사·문화로 떠나는 여행 ","박병춘 지음","포르체","2023","","9791192730332","14980","981.32602","48",
"476","백마 탄 왕자들은 왜 그렇게 떠돌아다닐까 :명작동화 속에 숨어 있는 반전의 세계사 ","박신영 지음","바틀비","2019","","9791196486969","03900","909","48",
"490","오사카 =교토·고베·나라·와카야마 /Osaka ","RHK 여행콘텐츠팀 지음","RHK(알에이치코리아)","2019","","9788925566139","13980","981.32802","47",
"490","사피엔스 :그래픽 히스토리","원작·각색: 유발 하라리 ;옮긴이: 김명주","김영사","2020","3","9788934935735","07900","909","47",
"490","(설민석의) 무도 한국사 특강 ","설민석 지음","문학동네","2014","","9788954623773","03910","911","47",
"490","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","9","9788958628095","07910","911.05","47",
"490","(교양으로 읽는) 용선생 세계사","글: 이희건,박기종","사회평론","2017-2018","1","9788964359341","64900","909","47",
"490","1417년, 근대의 탄생 :르네상스와 한 책 사냥꾼 이야기 ","저자: 스티븐 그린블랫 ;역자: 이혜원","까치글방","2013","","9788972915416","03900","920.41","47",
"490","(만화) 한국사 바로 보기","이현세 만화 ;권민정 글","녹색지팡이&프레스","2012","11","9788994780375","67910","911","47",
"490","도쿄 =요코하마｜하코네｜카마쿠라｜에노시마 /Tokyo ","정숙영 지음","길벗","2024","","9791140709144","13980","981.32302","47",
"490","Porto :어차피 일할 거라면 ","지은이: 하경화,김기은","For Book","2019","","9791159000553","03810","982.7902","47",
"490","왕비로 산다는 것 :가문과 왕실의 권력 사이 정치적 갈등을 감당해야 했던 운명 ","신병주 지음","매경출판","2020","","9791164841769","03910","911.05","47",
"490","지금, 치앙마이 =치앙라이·빠이 /Now Chiang Mai ","오상용,성경민 지음","넥서스","2023","","9791166835629","13980","981.4402","47",
"490","(셀프트래블) 북유럽 ='22~'23 최신판 /Northern Europe ","유진선 지음","상상출판","2022","","9791167820679","14980","982.302","47",
"490","(Just go) 도쿄 =요코하마·가마쿠라·에노시마·하코네 /Tokyo ","박용준 지음","시공사","2023","","9791171251759","14980","981.32302","47",
"490","35년 ","박시백 글·그림","비아북","2018","3","9791186712665","04910","911.06","47",
"490","조선왕조실톡 4 - 뿔뿔이 흩어진 조선 패밀리","무적핑크|이한","이마","2016","4","9791186940129","04910","911.05","47",
"490","(에이든) 국내여행 가이드북 ","지은이: 이정기,타블라라사 편집팀","타블라라사","2020","","9791190073073","13980","981.102","47",
"490","강철왕국 프로이센 ","크리스토퍼 클라크 지음 ;박병화 옮김","마티","2020","","9791190853026","93920","925","47",
"490","오십에 읽는 사기 :계속 나아가는 삶을 위한 역사 수업 ","김영수 지음","유노콘텐츠그룹","2023","","9791192300627","03910","912.03","47",
"490","디스 이즈 홋카이도 =2024~2025년 최신판 /This is Hokkaido ","글·사진: 권예나,그림: 권예나","테라","2024","","9791192767185","13980","981.3102","47",
"490","설탕 :2500년 동안 설탕은 어떻게 우리의 정치, 건강, 환경을 변화시켰는가 ","윌버 보스마 지음 ;조행복 옮김","책과함께","2024","","9791192913599","03900","909","47",
"490","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","2","9791196025809","74910","911","47",
"490","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","3","9791196025847","74910","911","47",
"512","나의 문화유산답사기","유홍준 지음","창비","2011","3","9788936472030","03810","981.102","46",
"512","나의 문화유산답사기 :국내편","유홍준 지음","창비","2011","12","9788936479206","03810","981.102","46",
"512","역사저널 그날","지은이: KBS 역사저널 그날 제작팀","민음사","2015","1","9788937417016","04910","911","46",
"512","나 홀로 온천 여행 ","지은이: 다카기 나오코 ;옮긴이: 이소담","살림출판사","2021","","9788952243072","17830","981.302","46",
"512","대항해시대의 탄생 :세계사의 흐름을 바꾼 위대한 모험 ","송동훈 지음","시공사","2019","","9788952799333","03920","920.4","46",
"512","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","11","9788958628118","07910","911.05","46",
"512","(클로즈업) 후쿠오카 =유후인·벳푸·나가사키·기타큐슈 /Closeup fukuoka ","유재우,손미경 지음","Editor(에디터)","2018","","9788967441937","14980","981.3402","46",
"512","어쩌다 스페인 어느새 포르투갈 :찬란한 청춘의 첫번째 홀로여행 ","김미림 지음","BM성안북스","2017","","9788970673226","","982.702","46",
"512","노마드 :문명을 가로지른 방랑자들, 유목민이 만든 절반의 역사 ","저자: 앤서니 새틴 ;역자: 이순호","까치(까치글방)","2024","","9788972918349","93900","909","46",
"512","오스만 제국 600년사 :1299~1922 ","이희철 지음","푸른역사","2022","","9791156122203","03900","918.7","46",
"512","(역사멘토 최태성의) 한국사","지은이: 최태성","푸른들녘","2018","2","9791159253379","04910","911","46",
"512","(인조이) 도쿄 =Tokyo ","세계여행정보센터 지음","넥서스","2018","","9791161652245","13980","981.32302","46",
"512","세계사를 바꾼 49가지 실수 :역사를 보는 새로운 관점, 실수의 세계사 ","빌 포셋 지음 ;권춘오 옮김","매경출판","2019","","9791164840144","03900","909","46",
"512","당신의 치앙마이는 어떤가요 ","영민 글·그림","북노마드","2022","","9791186561843","03980","981.4402","46",
"512","이스라엘에 대한 열 가지 신화 :유대인 역사학자의 통렬한 이스라엘 비판서 ","일란 파페 지음 ;백선 옮김","틈새책방","2024","","9791188949649","03910","918.63","46",
"512","몽유병자들 :1914년 유럽은 어떻게 전쟁에 이르게 되었는가 ","크리스토퍼 클라크 지음 ;이재만 옮김","책과함께","2019","","9791188990245","03920","909.51","46",
"512","여행 말고 한달살기 =나의 첫 한달살기 가이드북 /Don't be trip, just stay ","김은덕,백종민 지음","어떤책","2020","","9791189385088","03980","980.24","46",
"512","세계사를 바꾼 50권의 책 :알아두면 쓸모 있는, 역사를 움직인 책 이야기 ","대니얼 스미스 지음 ;임지연 옮김","Creta(크레타)","2023","","9791192742021","03900","909","46",
"512","리얼 홍콩 :2024~2025년 최신판 ","지은이: 임요희,지도·일러스트: 이예연","한빛라이프","2024","","9791193080337","14980","981.23402","46",
"512","도쿄의 하늘은 하얗다 =행복을 찾아 떠난 도쿄, 그곳에서의 라이프 스토리 /東京の空は白 ","오다윤 지음","세나북스","2022","","9791197916410","03980","981.302","46",
"532","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","1","9788934958192","17920","909","45",
"532","(새로 만든) 먼나라 이웃나라","이원복 글·그림","김영사","2013","10","9788934958284","17920","909","45",
"532","(궁금해서 밤새 읽는) 일본사 :한 권으로 압축한 일본사 완결판 ","김희영 엮음","청아출판사","2018","","9788936811266","03900","913","45",
"532","아틀라스 중앙유라시아사 ","김호동 지음","사계절","2016","","9788958289326","03910","916","45",
"532","국보를 캐는 사람들 :발굴로 읽는 역사 ","김상운 지음","글항아리","2019","","9788967356347","03900","911.0025","45",
