검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,언어
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"711","(완전기초) 혼자배우는 독일어 첫걸음 ","저자: 박일균 ;허다경","정진출판사","2018","","9788957001516","13750","750","24",
"711","(세상에서 제일 쉬운 영어) 영어회화 365단어로 끝장내기 ","백선엽 지음","넥서스","2013","","9788967904524","13740","747.5","24",
"711","(가장 알기 쉽게 배우는) 바로바로 일본어 독학 단어장 ","저자: 서지위,장현애","탑메이드북","2017","","9788971728369","13730","734","24",
"711","호주 현지 영어회화 한 권으로 끝! ","지은이: Leah Sue","혜지원","2016","","9788983798992","13740","747.5","24",
"711","어린왕자","[written by Antoine de Saint-Exup?ry];retold by Terry Nelson","Thetext","2006","1","9788992228008","00740","747.2","24",
"711","조조만 아는 토익 보카 전략 :voca ","저자: 조조토익","Book Plaza(북플라자)","2016","","9788998274733","14740","740.77","24",
"711","영어패턴 500 플러스 :말문이 터지는 영어회화 공식 ","이광수,이수경 지음","넥서스","2017","","9788998454739","18740","747.5","24",
"711","일본어 한자암기박사 :2016 新버전 ","저자: 박원길,박정서","시대고시기획","2016","1","9791125424369","13730","731.4","24",
"711","(미국에서 기죽지 않는) 쓸만한 영어 :사회생활 필수 인싸회화 ","저자: Sophie Ban","시대고시기획","2019","","9791125460220","13740","747.5","24",
"711","원어민 게이지 100% 살리는 스펜서쌤의 미국 영어 :숨 쉬듯 매일 말하는 일상 회화 표현 ","저자: 스펜서 맥케나","시대인","2021","","9791125494225","14740","747.5","24",
"711","중국어 리얼 토킹 =요즘 중국어로 말하기 /Real talking ","저자: 徐??","시사북스","2019","","9791157201501","12720","727.5","24",
"711","(처음부터 시작하는) 어션영어의 진짜 기초영어 :알파벳부터 파닉스, 단어, 문법, 패턴, 회화까지 한 권에 ","지은이: 어션","동양북스","2020","","9791157686445","13740","740","24",
"711","(읽으면서 바로 써먹는) 어린이 고사성어 ","글·그림: 한날","파란정원","2018","","9791158681531","73710","714","24",
"711","즐거운 영어생활","제이정 글 ;산돌티움 그림","길벗","2019","1","9791160509946","03740","747.5","24",
"711","새로운 단어를 찾습니다 :4천만 부가 팔린 사전을 만든 사람들 ","사사키 겐이치 지음 ;송태욱 옮김","뮤진트리","2019","","9791161110264","03830","733","24",
"711","1도 몰라도 무조건 떠나는 여행 일본어 ","노지영 지음","에스티유니타스","2017","","9791161311449","13730","737.5","24",
"711","(시원스쿨) 기적의 말하기 영어패턴 ","이시원 지음","에스제이더블유인터내셔널","2021","","9791161504636","13740","747.5","24",
"711","(네이티브 뺨치는) 일본어 표현 200 :일본어 향상 위원회 프로젝트 ","이나가와 유우키 지음 ;이동준 엮음","에스제이더블유인터내셔널","2021","","9791161504735","13730","737.5","24",
"711","영어 공부 잘하는 아이는 이렇게 공부합니다 :초2 때 시작해 4년 만에 수능 모의고사 만점 받은 문해력 영어 학습법 ","김도연 지음","길벗","2021","","9791165218058","03370","740.7","24",
"711","(하루 3문장) 영어 일기 100일의 기적 =영어 자신감이 생기는 특별한 쓰기 루틴 /My own three-sentence English diary 100 days of miracles ","서메리 지음","넥서스","2024","","9791166837678","13740","746","24",
"711","(레이첼에너지가 알려주는) 요즘애들의 힙한 여행영어 ","레이첼에너지 지음","21세기북스(북이십일 21세기북스)","2024","","9791171176076","12740","747.5","24",
"711","일빵빵 + 입에 달고 사는 기초영어","저자: 서장혁","토마토출판사","2014","","9791185419022","14740","747.5","24",
"711","일빵빵 가장 많이 쓰는 회화패턴 ","저자: 서장혁","토마토출판사","2018","","9791185419473","14740","747.5","24",
"711","번역의 모험 :원문을 죽여야 원문이 사는 역설의 번역론 ","이희재 지음","교양인","2021","","9791187064725","03700","701.7","24",
"711","이집트 상형문자 배우기 :문명과 문자가 만나는 고대 이집트 상형문자 가이드북 ","강주현 지음","정인","2021","","9791188239986","93790","798.1","24",
"711","Real 영어 하나하나 알기 쉽게 전치사 :네이티브+만화+직관적 이미지 ","지은이: 데이비드 세인 ;그린이: 다카야마 와타루","꿈결","2018","2","9791188260317","14740","745.7","24",
"711","39일이면 영어 쫌 할 수 있다 :영포자·왕초보를 위한 스피드 트레이닝 ","저자: 다카야마 에이지 ;역자: 황혜숙","키출판사","2018","","9791188808748","12740","740.7","24",
"711","(36개월부터 영어를 모국어처럼 습득하는) 하루 1시간 현서네 유튜브 영어 학습법 ","배성기 지음","넥서스","2020","","9791191209020","13590","740.7","24",
"711","사춘기를 위한 어휘력 수업 ","지은이: 오승현 ;일러스트: 봉현","생각학교","2022","","9791191360585","43700","714","24",
"711","일본어 즉문즉답 :쉐도우 스피킹 훈련 ","오쿠무라 유지,한미애 지음","Raspberry(라즈베리)","2015","","9791195437603","13730","737.5","24",
"749","영어 콜로케이션 사전 :최적의 의미단위 영어학습법 ","지은이: Michihisa Tsukamoto","Darakwon(다락원)","2016","","9788927761457","13740","743.1","23",
"749","(한눈에 그림으로 쏙쏙 이해되는) 비주얼 영문법 그래머콘 ","글·그림: 한송이","BM성안당","2024","","9788931587531","13740","745","23",
"749","마법천자문 15 - 간절히 바라는 마음! 바랄 희希!","스튜디오 시리얼","아울북","2007","15","9788950936143","77720","711.47","23",
"749","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","24","9788950945220","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","29","9788950956233","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","30","9788950967024","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","38","9788950968670","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","43","9788950977306","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","22","9788950979980","77720","711.4","23",
"749","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","25","9788950980016","77720","711.4","23",
"749","(착! 붙는) 프랑스어 독학 첫걸음 ","저: 임한나","랭기지플러스","2018","","9788955185775","18760","760","23",
"749","작심 3일 10번으로 베트남어 끝내기 :기초 문법 ","저자: 김효정","랭기지플러스","2020","","9788955186338","13730","739.82","23",
"749","(처음부터 다시 시작하는) 진짜 영문법 ","이혜영 지음","뜨인돌출판","2015","1","9788958075844","13740","745","23",
"749","일본어회화 핵심패턴 233 =233개 기초 패턴으로 일본어 말문이 트인다! /233 essential patterns for Japanese conversation ","이신혜 지음","길벗이지톡","2015","","9788960479708","03730","737.5","23",
"749","비즈니스 영어의 결정적 표현들 =Business English key expressions ","손민지,박도영 지음","사람in","2024","","9788960497832","","747.5","23",
"749","두괄식 영어 스피킹 훈련 :네이티브는 결론부터 말한다 ","박광희 지음","사람in","2020","","9788960498181","13740","747.5","23",
"749","(내 품격을 높이는) 우리말 사용설명서 :품격있는 언어생활을 위한 필독서 ","글·그림: 이미숙","이비컴","2020","","9788962451825","03700","711.2","23",
"749","(누보) 프랑스어 문법 =중·고급 완성 /(Nouveau) grammaire du Fran?ais ","이경자,박찬훈 공저","fides","2020","","9788964794845","13760","765","23",
"749","해커스 토익 :토익 리스닝의 기본서 ","지은이: David Cho","해커스 어학연구소","2016","","9788965421726","13740","740.77","23",
"749","해커스 토익 :신토익 최신경향 반영 ","지은이: David Cho","해커스 어학연구소","2018","2","9788965422389","13740","740.77","23",
"749","(말문이 터지는) 스페인어 첫걸음 ","최혜숙 지음","넥서스","2014","","9788967907921","18770","777","23",
"749","(DELF·회화를 위한) 프랑스어 단어 표현집 ","김선미,조은라 지음","넥서스","2014","","9788967908362","13760","764","23",
"749","(잼잼 쉬운) 여행 일본어 :아주 쉽게 따라하는 여행 일본어의 모든 것 ","저자: 서지위,장현애","반석출판사","2023","","9788971729731","13730","737.5","23",
"749","일본어 漢字 암기박사 ","지은이: 박원길,오현숙","동양북스","2011","","9788983006455","13730","731.4","23",
"749","(교과서엔 절대 없는) 병맛영어 ","편저: Jessica 황","시대인","2018","","9791125443940","13740","747.5","23",
"749","(10일 만에 끝내는) 해커스 OPIc :advanced 공략 ","지은이: 해커스 오픽연구소","해커스","2023","","9791137910539","13740","740.77","23",
"749","영어책 10번만 읽으면 네이티브 된다 :하루 1시간, 1권만 제대로 읽으면 저절로 영어 말문이 트인다 ","오지연 지음","Raon book(라온북)","2017","","9791155323113","03320","740.7","23",
"749","워드 파워 메이드 이지 :미국 대학 최고의 영단어 명강의 ","지은이: 노먼 루이스 ;옮긴이: 강주헌","윌북","2019","","9791155812457","13740","744","23",
"749","(New) 레전드 스페인어 회화사전 =Diccionario de conversaci?n espa?ol-coreano ","저자: 문지영","랭귀지북스","2024","","9791156352105","13770","777.5","23",
"749","진짜 중국어 입말 패턴 :한 마디를 해도 중국인처럼!! ","저자: 문광일","시사중국어사","2018","","9791157201174","13720","727.5","23",
"749","영어 발음의 신 :특허 받은 영어 발음 훈련법 ","김명기 지음","넥서스","2016","","9791157526673","13740","741.1","23",
"749","(초등학생이 딱 알아야 할) 국어 상식 이야기 ","글: 조영경 ;그림: 홍나영","파란정원","2020","","9791158681692","74030","710","23",
"749","교실영어 표현사전 :유초등부터 중고등까지 영어교사들의 바이블 ","김단해 지음","이퍼블릭","2019","","9791160576580","13740","747.5","23",
"749","번역가의 길 ","김욱동 지음","연암서가","2023","","9791160871050","03700","701.7","23",
"749","(급할 때 바로 찾아 말하는) 이시원의 왕초보 여행영어 ","지은이: 이시원,시원스쿨 컨텐츠 연구소","에스제이더블유인터내셔널","2017","","9791161500522","13740","747.5","23",
"749","이메일 영어 100일의 기적 :100일 후에는 나도 영어로 쓴다! ","김영진 지음","넥서스","2017","","9791161650081","13740","746","23",
"749","(언어학으로 풀어 본) 문자의 세계 ","지은이: 헨리 로저스 지음 ;고은숙","국립한글박물관","2018","","9791162441404","93700","701.1","23",
"749","진짜 대화가 되는 영어 :미국 드라마로 끝장내는 영어 회화 ","Cozy 지음 ;복창교 옮김","에스티유니타스","2021","","9791165762254","13740","747.5","23",
"749","영어 말하기 공식 50 :영어회화에 꼭 필요한 것만 담았다 ","유은하 지음","넥서스","2022","","9791166833335","13740","747.5","23",
"749","(어원부터 어감까지 한 번에 휘어잡는) 우리말 표현 사전 :알면 알수록 빠져드는 '말'들의 사이와 차이 ","조항범 지음","태학사","2024","","9791168103047","03700","714.03","23",
"749","우리를 인간답게 만드는 것은 ","빅토르 D.O. 산토스 글 ;김서정 옮김","한빛미디어","2023","","9791169210768","77890","701","23",
"749","나의 마지막 영어공부 :우리는 왜 영어공부에 성공하지 못했을까? ","박소운 지음","원앤원북스","2022","","9791170433248","03320","740.7","23",
"749","고딸 영문법 :be동사부터 명령문까지 단숨에 정주행하는","임한결 지음","와이스쿨","2015-2016","2","9791185306247","14740","745","23",
"749","Top10 연설문 :딕테이션·쉐도잉으로 영어독해·영어듣기 잘하는법 ","Mike Hwang,장위 지음","Miklish","2017","","9791187158059","04190","747","23",
"749","매일 10분 최빈출 영단어의 기적 ","저자: James M. Vardaman,역자: 황혜숙","키출판사","2018","","9791188808090","13740","744","23",
"749","영어 공부는 싫은데 원어민과 대화는 하고 싶어 :시험 문제는 척척 푸는데 말은 어렵니? ","윤선희 지음","키출판사","2019","","9791189719586","13740","740","23",
"749","독일어회화 100일의 기적 :100일 후에는 나도 독일어로 말한다! ","안희철 지음·강의","GCC","2019","","9791190032087","13750","757.5","23",
"749","(미국에서 가장 많이 쓰는) 네이티브 영어회화의 정석 ","Richard A. Spears 지음","넥서스","2021","","9791191209815","13740","747.5","23",
"749","하버드 16배속 영어 공부법 :시험영어 1년 안에 정복하는 16배속 공부원리 ","모토야마 가쓰히로 지음 ;이지현 옮김","오투오","2016","","9791195500253","13740","740.7","23",
"798","(그림으로 즐기는) 프랑스어 일상표현 ","글: Mami Kobayashi ;그림: Yuko Yoshioka","Darakwon(다락원)","2017","","9788927700890","18760","767.5","22",
"798","여행영어 특급패턴 101 :영어 걱정 없이 어디로든 떠나라! ","JD Kim 지음","Darakwon(다락원)","2017","","9788927700913","13740","747.5","22",
"798","(액팅글리시 곤쌤의) 스피킹 치트키 영어패턴+구동사 100 :영어표현력이 폭발하는 100일 스피킹 트레이닝 ","김동곤 지음","Darakwon(다락원)","2023","","9788927701729","13740","747.5","22",
"798","(말과 글의 힘을 키우는) 초등 국어 표현력 사전 :속담·성어·관용어 찰떡 표현 1800 ","박수미 지음 ;이창우 그림","다락원","2019","","9788927747390","73710","714","22",
"798","(짝꿍 단어로 익히는) 일본어 voca ","저자: 惠谷容子,번역: 최민경","시사북스","2023","","9788940293522","13730","734","22",
"798","마법천자문 7 - 쏘아라! 쏠 사射","스튜디오 시리얼","아울북","2004","7","9788950936068","77720","711.47","22",
"798","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","21","9788950936358","77720","711.4","22",
"798","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","33","9788950961435","77720","711.4","22",
"798","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","35","9788950963477","77720","711.4","22",
"798","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","42","9788950975739","77720","711.4","22",
"798","이현석의 입이 트이는 영어 최고의 스피킹 60","이현석 지음","한국교육방송공사(EBS)","2020","1","9788954753937","14740","747.5","22",
"798","중국어의 비밀 :한국인을 위한 중국어 사용설명서 ","박종한,김석영 지음","플래닛미디어","2012","","9788958202042","93720","720","22",
"798","일본어 한자 무작정 따라하기 ","정선영 지음","길벗이지톡","2011","","9788960474116","03730","731.4","22",
"798","비즈니스 일본어 회화 & 이메일 핵심패턴 233 =233 essential patterns for business Japanese conversation & e-mail ","지은이: 인현진","길벗이지톡","2015","","9788960479098","03730","737.5","22",
"798","사용빈도 1억 영어실수 백신 ","지은이: 마스터유진","사람in","2017","","9788960496460","14740","747.5","22",
"798","진짜 중국어 :교과서에 나오지 않는 생동감 1000% 리얼 중국어 ","성구현,진준 지음","위트앤위즈덤","2020","2","9788962818703","13720","727.5","22",
"798","SJPT 말하기 훈련 :핵심표현 ","YBM일본어연구회 저","YBM 더텍스트(더텍스트)","2014","","9788963481296","18730","737.077","22",
"798","해커스 토익 :신토익 최신경향 반영 ","지은이: David Cho","해커스 어학연구소","2018","1","9788965422396","13740","740.77","22",
"798","(해커스) 왕초보 중국어회화 10분의 기적 :기초중국어 말하기 ","지은이: 해커스 중국어연구소","해커스 어학연구소","2019","","9788965422860","13720","727.5","22",
"798","해커스 토익 :토익 리스닝의 기본서 ","지은이: David Cho","해커스 어학연구소","2023","","9788965424772","13740","740.77","22",
"798","(100일이면 나도) 영어천재 :100일 소리튜닝 영어 완전정복 프로젝트! ","이정은 지음","미다스북스","2019","2","9788966376681","14740","740","22",
"798","(무조건 따라하면 통하는) 바로바로 일본어 독학 첫걸음 ","저자: 이민정","탑메이드북","2017","","9788971728307","13730","737.5","22",
"798","(잼잼 쉬운) 일본어 첫걸음 :아주 쉽게 따라하는 일본어 표현의 모든 것 ","저자: 이원준","반석출판사","2023","","9788971729717","13730","730","22",
"798","NHK뉴스 3단계 집중전략 ","저자: 이용민,한경미","종합출판 일본어","2018","","9788980996681","13730","737","22",
"798","28일만에 완전절친 되기 :왕초보 日本語 ","저자: 임승진","글로벌문화원","2011","","9788982331930","13730","735","22",
"798","영어천재가 된 홍대리 :6개월 만에 영어천재가 된 홍 대리의 특급비밀 ","박정원 지음","다산북스","2009","","9788993285673","03320","740.7","22",
"798","내 인생의 마지막 영어 문법 =단어의 기능을 중심으로 영어 문장 만들기 /English grammar finalizer ","이상혁 지음","연암사","2023","","9791155581162","03740","745","22",
"798","세계 역사 이야기 :처음 만나는 인문학 영어 수업","지은이: 수잔 와이즈 바우어 ;심금숙","윌북","2015","2","9791155810408","14740","747.2","22",
"798","(현지에서 바로 통하는) 여행 중국어회화 :나만의 중국어 가이드북 ","제이플러스 [편]","Jplus(제이플러스)","2024","","9791156012542","13720","727.5","22",
"798","(특허받은) 일본어 漢字(한자) 암기박사 ","지은이: 공앤박 한자연구소","동양북스","2017","","9791157682782","13730","731.4","22",
"798","일본어 무작정 따라하기","후지이 아사리 지음","길벗이지톡","2016","","9791159240058","03730","737.5","22",
"798","여행영어 10분 벼락치기 ","지은이: 백단아","에스제이더블유인터내셔널","2017","","9791161500294","13740","747.5","22",
"798","SOS 프랑스어 말하기 첫걸음 :왕초보 탈출 프로젝트","송주아,이은미 그림","에스제이더블유인터내셔널","2021","2","9791161504629","13760","767.5","22",
"798","진짜 여행 일본어 :일본을 가장 완벽하게 여행하는 방법 ","시원스쿨어학연구소 지음","시원스쿨닷컴","2024","","9791161508245","13730","737.5","22",
"798","영문법 100일의 기적 ","이보영 지음","넥서스","2018","","9791161653235","13740","745","22",
"798","(시나공) 일본어 VOCA 15000 =Crack the exam ! Japanese VOCA 15000 ","지은이: JPT초고수위원회 ;가네코 마스키","길벗","2020","","9791165211011","03730","730.77","22",
"798","(나혼자 끝내는) 독학 스페인어 첫걸음 :한 걸음 더 ","임창희 지음","넥서스","2023","","9791166834691","13770","770","22",
"798","하루 한문 공부 :우리말 문해력을 높이는 한문교양 365 ","임자헌 지음","유유","2023","","9791167700537","03720","711.47","22",
"798","일빵빵 가장 많이 쓰는 영어표현 ","저자: 서장혁","토마토출판사","2018","","9791185419466","14740","747.5","22",
"798","불순한 언어가 아름답다 :고종석의 언어학 강의 ","고종석 지음","로고폴리스","2015","","9791186499184","03710","701","22",
"798","(답이 보이는) 5초 영어어법 :내신·수능·공시·토익·토플 영어 어법 대비 ","박정규 지음","Rospberry(라즈베리)","2023","","9791187152354","13740","740.77","22",
"798","일본어 단어의 모든 것 :JLPT 완벽대비 ","박해리 지음","Lancom(랭컴)","2017","","9791187168904","13730","734","22",
"798","프리랜서 번역가 수업 :호린의 프리랜서 번역가로 멋지게 살기 ","박현아 지음","세나북스","2017","","9791187316206","13730","701.7","22",
"798","번역하는 마음 :서라미 인터뷰집 ","지은이: 서라미 ;사진: 정재혁","제철소","2021","","9791188343522","03300","701.7","22",
"798","어쩌다 보니 5개국어 능력자 :들리는 외국어를 모두 내 것으로 만드는 기적의 바로바로 현지 언어 습득법 ","염정은 지음","카시오페아","2018","","9791188674312","03190","707","22",
"798","나의 병원영어 이야기 :미국 드라마로 배우는 기초 필수 영어회화 ","이근영 지음","키출판사","2018","","9791188808984","13740","747.5","22",
"798","뿌리가 되는 언어 공부 한동일의 라틴어 산책 =Confirmemus linguam Latinam. ambulatio cum Han Tong Ill ","지은이: 한동일","언어평등","2023","","9791192673011","03790","792.2","22",
"798","영어는 한마디로 자신감 :쌤영어, 왕초보 영어 말하기 ","글: 윤상훈 ;그림: 하루","포르체","2023","","9791192730530","14740","747.5","22",
"798","한자 암기의 기술 : 기초 튼튼편 - 핵심부수로 익히는","신영선 (지은이)","신도시","2019","","9791196321222","","711.4","22",
"798","오늘부터 초등 지식왕 :어린이가 꼭 알아야 할 100가지 신문 기사 ","최선민 지음","클랩북스","2023","","9791198428547","73700","710","22",
"848","마법천자문 3 - 비춰라! 빛 광光","스튜디오 시리얼","아울북","2004","3","9788950936020","77720","711.47","21",
"848","마법천자문 4 - 울려라! 소리 음音","스튜디오 시리얼","아울북","2004","4","9788950936037","77720","711.47","21",
"848","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","16","9788950936150","77720","711.4","21",
"848","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","37","9788950967321","77720","711.4","21",
"848","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","11","9788950976958","77720","711.4","21",
"848","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","26","9788950980023","77720","711.4","21",
"848","(The)Farmer and the eagle","강윤정 글","LANGUAGE PLUS","2000","","9788955186871","78740","747","21",
"848","(Disney) 겨울왕국 =work book /Frozen ","지은이: Sarah Nathan,번역: 정소이","북하우스 퍼블리셔스","2014","","9788956056852","14740","747","21",
"848","십대를 위한 재미있는 어휘 교과서 ","서보건 지음","뜨인돌출판사","2011","","9788958073215","13700","714","21",
"848","영어회화 필수 단어 무작정 따라하기 ","오석태 지음","길벗 이지:톡","2016","","9788960477360","03740","744","21",
"848","한영 번역, 이럴 땐 이렇게 =분야별, 주제별, 용도별 영어 글쓰기 강의 /Korean English translation ","조원미 지음","부키","2014","","9788960514386","13740","747","21",
"848","갈등하는 번역 :번역 실무에서 번역 이론까지 번역가들이 알아야 할 모든 것 ","윤영삼 지음","글항아리","2015","","9788967352608","03700","701.7","21",
"848","나는 300단어로 네이티브처럼 말한다 ","박지우 지음","넥서스","2014","","9788967904982","13740","747.5","21",
"848","(두 권으로 끝내는) 일본어뱅크 다이스키 =わたしたちは日本語が ダイスキです","저자: 문선희,박은희","동양북스","2011","11","9788983007261","14730","730","21",
"848","(뿌리 깊은) 어원 영단어 ","지은이: 손태진 ;삽화: 조승희","혜지원","2021","","9788983797407","13740","744","21",
"848","(단숨에 꿀꺽! 무지무지 쉬운) 단무지 일본어 ","지은이: 이옥균","와이엘북","2010","","9788993437027","13730","730","21",
"848","일본어 왕초보를 위한 애니메이션 학습법 :6개월이면 일본인과 회화가 된다 ","최기훤 지음","러닝스페이스","2017","","9788994797748","03320","730.7","21",
"848","숨바꼭질 ㄱㄴㄷ ","글·그림: 김재영","현북스","2013","","9788997175499","77810","710","21",
"848","대화란 무엇인가 :갈등과 대립을 넘어 공생을 추구하는 지속가능한 변화의 시작점 ","데이비드 봄 지음 ;강혜정 옮김","에이지21(에이지이십일)","2021","","9788998342661","03330","701.9","21",
"848","살면서 외국어 하나쯤은 하고 싶다 :6개월 안에 혼자 끝내는 외국어 ","크리스 론즈데일 지음 ;하은지 옮김","메가스터디","2019","","9791129705303","03740","707","21",
"848","인생의 언어가 필요한 순간 :흔들리는 나를 위한 라틴어 문장들 ","니콜라 가르디니 지음 ;전경훈 옮김","윌북","2023","","9791155816363","03790","792.2","21",
"848","(일본어 능력시험에 꼭! 나오는) 필수 일본어 단어집 ","강진형 지음","Jplus(제이플러스)","2023","","9791156012108","13730","734","21",
"848","레전드 스페인어 회화사전 =Diccionario de conversaci?n espa?ol-coreano ","저자: 문지영","Language Books(랭귀지북스)","2015","","9791156350255","18770","777.5","21",
"848","(New) 레전드 일본어 회화사전 =日本語?話?書 ","저자: 더 콜링,삽화: 서정임","랭귀지북스","2023","","9791156352082","13730","737.5","21",
"848","일본어 첫걸음 :국민보급판 ","정선영 지음","동양북스","2017","","9791157682362","03730","730","21",
"848","미드영어 순간패턴 200 ","JD Kim 저","동양북스","2017","","9791157682591","18740","747.5","21",
"848","가장 쉬운 독학 일본어 필수한자 ","지은이: 이수길","동양북스","2018","","9791157683536","03730","731.4","21",
"848","(현지에서 바로 먹히는) 나의 첫 여행 스페인어 ","저자: 동양북스 교재기획팀,황순양","동양북스","2018","","9791157684120","13770","777.5","21",
"848","중국어 지금 시작해 :일 년 후 달라진 나를 만나고 싶다면 ","왕심린 저","동양북스","2020","","9791157685769","13720","720","21",
"848","(읽으면서 바로 써먹는) 어린이 관용구 ","글·그림: 한날","파란정원","2018","","9791158681487","73710","714","21",
"848","외국어와 통역·번역 :외국어 잘하는 방법부터 통역·번역사 되는 과정에 이르기까지 ","최정화 지음","한국외국어대학교 지식출판콘텐츠원","2020","","9791159016684","03740","701.7","21",
"848","영어회화 핵심패턴 233 :실력편 =Essential English patterns 233 : advanced ","조이스 백 지음","길벗 이지:톡","2017","","9791159241086","03740","747.5","21",
"848","나의 일본어 사춘기 100시간 ","저자: 시원스쿨일본어연구소","에스제이더블유인터내셔널","2019","","9791161502205","13730","737.5","21",
"848","나의 스페인어 사춘기 100시간 ","저자: 시원스쿨스페인어연구소","에스제이더블유인터내셔널","2019","","9791161502229","13770","777.5","21",
"848","Go! 독학 프랑스어 단어장 ","박미선 지음","에스제이더블유인터내셔널","2019","","9791161502632","13760","760.77","21",
"848","English for everyday activities :50일 영어낭독으로 원어민 되기","Lawrence J. Zwier 지음","Compass Publishing","[202","","9791162371732","14740","747.5","21",
"848","문법하고 싶은 문법 :국어 교사와 예비 교사를 위한 국어 문법 즉문즉답 ","신승용,안윤주 지음","역락","2020","","9791162445587","93710","715.07","21",
"848","영어 구성 방식 =The way English words are arranged to form a sentence ","박윤기 지음","프로방스","2023","","9791164802951","13740","745","21",
"848","왕초보 여행영어 :여행 갈 때 필요한 최소한의 영어 ","서미소랑 지음","넥서스","2023","","9791166834714","13740","747.5","21",
"848","궁금하고 알아보면 재미있는 한국어 이야기 ","지은이: 이창덕,강남욱","역락","2023","","9791167423986","03710","710","21",
"848","영어회화 필수패턴 자동암기 ","로라,니키 지음","바이링구얼","2020","","9791185980324","13740","747.5","21",
"848","알아두면 잘난 척하기 딱 좋은 우리말 잡학사전 :우리말 속뜻 사전 ","이재운,박숙희 엮음","노마드","2018","","9791186288238","03810","713","21",
"848","하루 1분 스낵영어 ","YM기획 엮음","베프북스","2018","","9791186834527","14320","747","21",
"848","영어, 아는 동사 20개면 나도 말할 수 있다 ","사토 요이치 지음 ;황혜숙 옮김","끌리는책","2018","","9791187059448","13190","745.4","21",
"848","Real 영어 하나하나 알기 쉽게 시제·가정법 :네이티브+만화+직관적 이미지 ","지은이: 데이비드 세인 ;그린이: 다카야마 와타루","꿈결","2018","3","9791188260324","14740","745","21",
"848","야나두 나의 즐거운 영어생활 ","지은이: 원예나 ;일러스트: 코끼리씨","라곰","2020","","9791189686246","13740","747.5","21",
"848","이 상한 도서관장의 이상한 도서관 :떼었다, 붙였다! 재미있는 띄어쓰기 그림책! ","윤여림 글 ;이나래 그림","천개의바람","2019","","9791190077255","77810","711","21",
"848","나의 첫 한문 수업 :고전으로 세상을 잇는 어느 한문번역가의 종횡무진 공부 편력기 ","임자헌 지음","책과이음","2022","","9791190365420","03700","711.4","21",
"848","매일 써먹는, 1일 1문장 엄마표 생활영어 :100개의 패턴으로 말문이 트이는 기적의 영어책 ","고윤경 지음","위즈덤하우스 미디어그룹","2020","","9791190630146","13740","747","21",
"848","새벽달 엄마표 영어 20년 보고서 ","남수진 지음","롱테일북스","2022","","9791191343557","03740","740.7","21",
"848","나는 제발 영어를 길게 말하고 싶다 :외우지 않고 붙이면서 만드는 영어 공부법 ","장정인 지음","두드림미디어","2024","","9791193210888","13740","747.5","21",
"848","영알남의 여행영어 :'모르면 누구나 당할 수 있다' 해외여행 비상사태 대비서 ","양승준 지음","쎄듀COMM","2019","","9791196684402","13740","747.5","21",
"848","(다시 정리한) 다정한 맞춤법 :맞춤법 에세이 ","김주절 지음","리듬앤북스","2022","","9791197648601","03800","711.25","21",
"848","여행하는 일본어 =여행이 즐거워지는 작고 가벼운 일본어 회화 /たびするにほんご ","지은이: 클로브 편집부","클로브","2024","","9791197880568","13730","737.5","21",
"902","신비아파트 한자 귀신 2 - 저주의 대가","김강현 (지은이), 김기수 (그림), 김경익, 박상우 (감수)","서울문화사","2019","2","9788926382141","67400","711.4","20",
"902","중국어 한자 암기 마스터 :30일 완성, 3단계 학습 프로젝트 ","지은이: 김안나","다락원","2017","","9788927746478","13720","721.2","20",
